target_family,neighbor_family,co_memory_count,co_memory_share,neighbor_count_sum,avg_cosine,avg_distance,source_profile,dominant_axes,sehen_form_salience,sehen_memory_recall,hoeren_stimulation,kontakt_druck,feldaufnahme_druck,mcm_kohaerenz,mcm_spannung,mcm_asymmetrie,feldsignatur
dio_104t,dio_0bk5,44,0.269939,65,0.440142,1.014297,paxg:14;xrp:12;btc:8;doge:7;sonstige:3,hoeren_stimulation:0.8787;feldaufnahme_druck:0.3892;mcm_spannung:0.3892;mcm_asymmetrie:0.2615,0.255011,0.0,0.878745,0.0,0.389189,0.140519,0.389189,0.261522,0.003491
dio_104t,dio_1ozo,43,0.263804,61,0.914139,0.487521,doge:13;btc:12;xrp:8;sonstige:4;paxg:3;sideways:2;expansion:1,mcm_kohaerenz:0.7328;hoeren_stimulation:0.4555;sehen_form_salience:0.3737;mcm_asymmetrie:-0.2745,0.373743,0.0,0.455462,0.0,0.209826,0.732809,0.209826,-0.274461,0.011191
dio_104t,dio_17gs,43,0.263804,52,0.908702,0.373315,doge:13;btc:10;xrp:8;sonstige:6;expansion:3;paxg:3,mcm_kohaerenz:0.7104;sehen_form_salience:0.3383;mcm_asymmetrie:0.3295;hoeren_stimulation:0.0901,0.338308,0.0,0.09014,0.0,0.057094,0.710408,0.057094,0.329532,0.010026
dio_104t,dio_0a6p,43,0.263804,75,0.836648,0.468179,xrp:12;doge:10;btc:9;expansion:3;paxg:3;sonstige:3;sideways:2;stress:1,sehen_form_salience:0.6184;mcm_kohaerenz:0.5055;mcm_asymmetrie:0.2369;hoeren_stimulation:0.1274,0.618406,0.0,0.127389,0.0,0.08472,0.505483,0.08472,0.236947,0.007403
dio_104t,dio_1mll,43,0.263804,61,0.809223,0.55574,doge:14;btc:10;xrp:7;paxg:4;sonstige:4;sideways:3;synth:1,hoeren_stimulation:0.4933;mcm_kohaerenz:0.4881;sehen_form_salience:0.4835;mcm_asymmetrie:0.2518,0.48354,0.0,0.493266,0.0,0.219371,0.488129,0.219371,0.251847,0.007513
dio_104t,dio_1lmb,43,0.263804,63,0.674529,0.801659,btc:15;doge:8;xrp:8;paxg:4;sonstige:4;sideways:2;stress:2,hoeren_stimulation:0.7130;mcm_kohaerenz:0.4811;mcm_asymmetrie:0.4048;feldaufnahme_druck:0.3326,0.219335,0.0,0.71298,0.0,0.332612,0.48112,0.332612,0.404848,0.007085
dio_104t,dio_0jy4,43,0.263804,98,0.673402,0.626979,doge:11;xrp:10;paxg:8;btc:7;sonstige:3;stress:2;synth:1;expansion:1,sehen_form_salience:0.7567;mcm_kohaerenz:0.2751;hoeren_stimulation:0.1220;mcm_asymmetrie:-0.1049,0.756744,0.0,0.122036,0.0,0.090663,0.275133,0.090663,-0.104907,0.005529
dio_104t,dio_17x3,42,0.257669,68,0.877487,0.506869,btc:20;doge:6;xrp:5;paxg:4;sonstige:4;expansion:2;sideways:1,mcm_kohaerenz:0.6377;sehen_form_salience:0.4962;mcm_asymmetrie:-0.3651;hoeren_stimulation:0.3518,0.496212,0.0,0.351764,0.0,0.169691,0.637669,0.169691,-0.365081,0.010181
dio_104t,dio_1l71,42,0.257669,80,0.851116,0.405877,btc:16;doge:8;xrp:8;paxg:5;sonstige:5,mcm_kohaerenz:0.5107;hoeren_stimulation:0.4210;mcm_asymmetrie:-0.2106;feldaufnahme_druck:0.2029,0.171463,0.0,0.420957,0.0,0.202916,0.510682,0.202916,-0.210642,0.008595
dio_104t,dio_13h3,42,0.257669,60,0.737525,0.632585,btc:16;paxg:13;sonstige:4;xrp:4;sideways:2;stress:2;doge:1,hoeren_stimulation:0.6050;mcm_kohaerenz:0.4678;feldaufnahme_druck:0.2834;mcm_spannung:0.2834,0.231592,0.0,0.604965,0.0,0.283399,0.467762,0.283399,0.270938,0.007247
dio_104t,dio_1gn4,42,0.257669,63,0.699474,0.76038,xrp:12;doge:11;btc:10;sonstige:4;stress:3;sideways:1;paxg:1,hoeren_stimulation:0.7501;sehen_form_salience:0.4067;mcm_kohaerenz:0.4039;feldaufnahme_druck:0.3358,0.406669,0.0,0.750093,0.0,0.335848,0.403878,0.335848,-0.084508,0.007155
dio_104t,dio_1uci,41,0.251534,61,0.890029,0.47642,doge:14;btc:11;xrp:8;paxg:4;sonstige:3;sideways:1,mcm_kohaerenz:0.6204;sehen_form_salience:0.4793;hoeren_stimulation:0.4237;mcm_asymmetrie:-0.2577,0.479317,0.0,0.423736,0.0,0.192782,0.620449,0.192782,-0.257748,0.009831
dio_104t,dio_1htm,41,0.251534,65,0.868957,0.382273,btc:15;doge:9;xrp:8;sonstige:4;paxg:3;sideways:2,mcm_kohaerenz:0.5249;sehen_form_salience:0.4225;mcm_asymmetrie:-0.3287;hoeren_stimulation:0.1392,0.422458,0.0,0.139249,0.0,0.08084,0.52488,0.08084,-0.328699,0.00894
dio_104t,dio_047h,41,0.251534,49,0.86403,0.494321,btc:16;doge:8;paxg:7;xrp:6;expansion:2;sonstige:2,mcm_kohaerenz:0.6030;hoeren_stimulation:0.4800;sehen_form_salience:0.3580;mcm_asymmetrie:0.2601,0.358007,0.0,0.47996,0.0,0.219474,0.602959,0.219474,0.260139,0.008862
dio_104t,dio_0ucz,41,0.251534,45,0.703962,0.759594,doge:10;paxg:10;btc:7;xrp:7;sonstige:5;expansion:2,hoeren_stimulation:0.6769;mcm_kohaerenz:0.5122;mcm_asymmetrie:0.3982;feldaufnahme_druck:0.3172,0.22716,0.0,0.676876,0.0,0.317155,0.512225,0.317155,0.398215,0.007331
dio_104t,dio_04i1,41,0.251534,53,0.690257,0.680681,btc:13;xrp:8;paxg:6;doge:5;sonstige:4;stress:3;sideways:2,hoeren_stimulation:0.6801;mcm_kohaerenz:0.3920;feldaufnahme_druck:0.3164;mcm_spannung:0.3164,0.233977,0.0,0.680132,0.0,0.316361,0.391983,0.316361,0.102226,0.006548
dio_104t,dio_17qo,41,0.251534,63,0.583374,0.914409,xrp:11;doge:10;btc:8;paxg:7;sonstige:4;expansion:1,hoeren_stimulation:0.8635;sehen_form_salience:0.3972;feldaufnahme_druck:0.3760;mcm_spannung:0.3760,0.397243,0.0,0.863451,0.0,0.375985,0.277872,0.375985,0.023761,0.005417
dio_104t,dio_0otp,40,0.245399,66,0.940546,0.452909,btc:14;doge:7;sonstige:7;paxg:5;xrp:4;expansion:3,mcm_kohaerenz:0.8403;sehen_form_salience:0.3507;mcm_asymmetrie:-0.3498;hoeren_stimulation:0.2787,0.350662,0.0,0.278698,0.0,0.133857,0.840271,0.133857,-0.349835,0.012774
dio_104t,dio_1wle,40,0.245399,417,0.870828,0.400596,doge:12;sonstige:8;btc:6;paxg:6;xrp:6;synth:1;sideways:1,mcm_kohaerenz:0.6133;sehen_form_salience:0.3975;mcm_asymmetrie:-0.3504;feldaufnahme_druck:0.0375,0.397475,0.0,0.036758,0.0,0.037519,0.613257,0.037519,-0.350392,0.010224
dio_104t,dio_12n7,40,0.245399,43,0.679119,1.284302,btc:14;doge:10;xrp:7;sonstige:3;stress:2;paxg:2;expansion:1;sideways:1,mcm_asymmetrie:0.8947;hoeren_stimulation:0.8654;mcm_kohaerenz:0.7262;sehen_form_salience:0.5950,0.595042,0.0,0.865357,0.0,0.371058,0.726243,0.371058,0.894711,0.008637
dio_104t,dio_1tft,39,0.239264,48,0.871876,0.647093,btc:9;doge:8;sonstige:8;paxg:6;expansion:3;sideways:3;xrp:2,mcm_kohaerenz:0.8342;mcm_asymmetrie:0.4886;hoeren_stimulation:0.4166;sehen_form_salience:0.3682,0.368192,0.0,0.416579,0.0,0.193847,0.834155,0.193847,0.488569,0.010988
dio_104t,dio_13hi,39,0.239264,64,0.865846,0.420261,paxg:12;doge:8;xrp:8;btc:4;sonstige:4;expansion:2;stress:1,mcm_kohaerenz:0.5194;hoeren_stimulation:0.4158;sehen_form_salience:0.3498;mcm_asymmetrie:-0.2359,0.349762,0.0,0.415824,0.0,0.194038,0.519412,0.194038,-0.235907,0.008579
dio_104t,dio_0zv7,39,0.239264,57,0.801756,0.553531,btc:19;doge:10;paxg:6;xrp:4,sehen_form_salience:0.7244;mcm_kohaerenz:0.4807;mcm_asymmetrie:-0.2307;hoeren_stimulation:0.1420,0.724411,0.0,0.142043,0.0,0.093857,0.48072,0.093857,-0.230679,0.008192
dio_104t,dio_0tc2,39,0.239264,61,0.780124,0.566419,doge:12;btc:11;xrp:11;paxg:3;expansion:1;sonstige:1,sehen_form_salience:0.5309;mcm_kohaerenz:0.5178;mcm_asymmetrie:-0.4820;hoeren_stimulation:0.1389,0.530934,0.0,0.138876,0.0,0.086324,0.517752,0.086324,-0.482043,0.008698
dio_104t,dio_04g4,39,0.239264,62,0.75674,0.794978,btc:13;doge:8;xrp:7;sonstige:4;expansion:3;paxg:3;stress:1,hoeren_stimulation:0.6087;mcm_kohaerenz:0.6010;mcm_asymmetrie:0.5278;sehen_form_salience:0.4724,0.47241,0.0,0.608705,0.0,0.267695,0.601,0.267695,0.527753,0.008175
dio_104t,dio_0lfc,39,0.239264,54,0.719297,0.844218,doge:11;xrp:10;paxg:8;btc:6;sonstige:4,hoeren_stimulation:0.7104;mcm_kohaerenz:0.5938;mcm_asymmetrie:0.5042;feldaufnahme_druck:0.3286,0.292581,0.0,0.710366,0.0,0.328611,0.593761,0.328611,0.504236,0.00814
dio_104t,dio_0z03,38,0.233129,45,0.966271,0.274228,btc:11;xrp:8;paxg:7;doge:4;sonstige:4;expansion:3;sideways:1,mcm_kohaerenz:0.8183;sehen_form_salience:0.1978;mcm_asymmetrie:0.1591;hoeren_stimulation:0.1110,0.197811,0.0,0.111019,0.0,0.058573,0.818325,0.058573,0.159068,0.011806
dio_104t,dio_161r,38,0.233129,52,0.92923,0.269574,btc:9;paxg:8;doge:7;xrp:6;sonstige:4;stress:3;expansion:1,mcm_kohaerenz:0.5397;sehen_form_salience:0.2842;hoeren_stimulation:0.2814;mcm_asymmetrie:-0.2006,0.284221,0.0,0.28144,0.0,0.139515,0.53965,0.139515,-0.200576,0.008904
dio_104t,dio_02ht,38,0.233129,44,0.860125,0.677953,btc:10;doge:10;xrp:6;paxg:5;sonstige:4;expansion:3,mcm_kohaerenz:0.8231;mcm_asymmetrie:0.5019;hoeren_stimulation:0.4594;sehen_form_salience:0.3641,0.364088,0.0,0.459397,0.0,0.214204,0.823145,0.214204,0.501924,0.01077
dio_104t,dio_0pnb,38,0.233129,63,0.84377,0.591222,btc:13;xrp:8;sonstige:6;doge:5;expansion:3;paxg:3,mcm_kohaerenz:0.7148;mcm_asymmetrie:0.5136;sehen_form_salience:0.4537;hoeren_stimulation:0.2534,0.453716,0.0,0.253408,0.0,0.129199,0.714834,0.129199,0.513633,0.00933
dio_104t,dio_1ofr,38,0.233129,52,0.837517,0.505078,xrp:13;btc:11;doge:5;expansion:3;sonstige:3;stress:2;paxg:1,mcm_kohaerenz:0.5211;sehen_form_salience:0.5147;hoeren_stimulation:0.3464;mcm_asymmetrie:-0.3412,0.514663,0.0,0.346366,0.0,0.168459,0.521071,0.168459,-0.341249,0.008637
dio_104t,dio_0145,38,0.233129,65,0.813141,0.725815,btc:12;paxg:9;doge:6;xrp:4;sonstige:4;expansion:3,mcm_kohaerenz:0.7371;mcm_asymmetrie:0.6062;sehen_form_salience:0.5013;hoeren_stimulation:0.3555,0.501298,0.0,0.355472,0.0,0.171432,0.73708,0.171432,0.606247,0.009354
dio_104t,dio_0wvj,38,0.233129,48,0.811284,0.550853,btc:15;doge:10;xrp:9;sonstige:2;sideways:1;paxg:1,sehen_form_salience:0.7341;mcm_kohaerenz:0.4665;hoeren_stimulation:0.2438;feldaufnahme_druck:0.1339,0.734114,0.0,0.24376,0.0,0.133917,0.466519,0.133917,0.127087,0.007236
dio_104t,dio_1k5k,38,0.233129,64,0.766567,0.496439,doge:12;btc:9;xrp:6;paxg:5;sonstige:3;expansion:2;synth:1,sehen_form_salience:0.5933;mcm_kohaerenz:0.3602;mcm_asymmetrie:-0.2441;hoeren_stimulation:0.1223,0.593346,0.0,0.122335,0.0,0.088621,0.360204,0.088621,-0.244054,0.006558
dio_104t,dio_0hjm,38,0.233129,86,0.761939,0.514912,btc:10;doge:10;xrp:5;paxg:5;sonstige:5;sideways:3,hoeren_stimulation:0.5116;mcm_kohaerenz:0.4160;feldaufnahme_druck:0.2451;mcm_spannung:0.2451,0.171908,0.0,0.511594,0.0,0.245063,0.416013,0.245063,0.168448,0.006908
dio_104t,dio_04ut,38,0.233129,51,0.754903,0.608536,doge:12;btc:11;sonstige:4;expansion:3;sideways:3;stress:2;xrp:2;paxg:1,sehen_form_salience:0.7378;mcm_kohaerenz:0.3686;hoeren_stimulation:0.3463;feldaufnahme_druck:0.1693,0.737828,0.0,0.346307,0.0,0.16931,0.36863,0.16931,0.021173,0.006367
dio_104t,dio_1qal,38,0.233129,55,0.661438,1.156405,btc:10;doge:9;xrp:7;sonstige:4;expansion:3;paxg:3;sideways:1;stress:1,hoeren_stimulation:0.8594;mcm_asymmetrie:0.7558;mcm_kohaerenz:0.6152;sehen_form_salience:0.4957,0.495679,0.0,0.859431,0.0,0.372522,0.615217,0.372522,0.755834,0.007764
dio_104t,dio_15yz,38,0.233129,63,0.635066,0.919197,doge:12;btc:8;xrp:5;sonstige:4;expansion:3;sideways:3;paxg:2;stress:1,hoeren_stimulation:0.8605;sehen_form_salience:0.5072;feldaufnahme_druck:0.3698;mcm_spannung:0.3698,0.507153,0.0,0.860474,0.0,0.369839,0.343559,0.369839,-0.126628,0.006357
dio_104t,dio_0g5v,37,0.226994,67,0.859437,0.377504,doge:13;paxg:7;btc:7;sonstige:5;expansion:2;xrp:2;sideways:1,mcm_kohaerenz:0.4896;sehen_form_salience:0.4642;mcm_asymmetrie:0.2566;hoeren_stimulation:0.0754,0.464245,0.0,0.075409,0.0,0.057818,0.489559,0.057818,0.256552,0.007435
dio_104t,dio_0kfz,37,0.226994,61,0.837214,0.556016,btc:12;xrp:11;doge:7;paxg:6;expansion:1,mcm_kohaerenz:0.6221;sehen_form_salience:0.5102;mcm_asymmetrie:-0.4752;hoeren_stimulation:0.2420,0.510155,0.0,0.241974,0.0,0.127173,0.622074,0.127173,-0.475155,0.010145
dio_104t,dio_0ieh,37,0.226994,55,0.799271,0.478891,doge:10;xrp:9;paxg:7;btc:7;sideways:2;sonstige:2,mcm_kohaerenz:0.4918;sehen_form_salience:0.4765;mcm_asymmetrie:0.3820;hoeren_stimulation:0.0779,0.476547,0.0,0.077865,0.0,0.058168,0.491812,0.058168,0.382048,0.007126
dio_104t,dio_04o1,37,0.226994,50,0.794044,0.474066,btc:10;xrp:10;sonstige:7;paxg:4;doge:3;expansion:2;sideways:1,mcm_kohaerenz:0.4817;sehen_form_salience:0.4644;mcm_asymmetrie:0.3691;hoeren_stimulation:0.0465,0.464425,0.0,0.046482,0.0,0.044477,0.481735,0.044477,0.369054,0.007217
dio_104t,dio_1c6r,37,0.226994,60,0.627591,0.864561,doge:11;xrp:9;btc:6;sonstige:4;stress:3;paxg:3;sideways:1,hoeren_stimulation:0.8367;sehen_form_salience:0.3741;feldaufnahme_druck:0.3714;mcm_spannung:0.3714,0.374092,0.0,0.836653,0.0,0.371417,0.338983,0.371417,-0.011652,0.006215
dio_104t,dio_0ni0,36,0.220859,48,0.839318,0.650294,btc:14;sonstige:6;paxg:5;doge:5;stress:3;xrp:3,mcm_kohaerenz:0.7397;hoeren_stimulation:0.5158;mcm_asymmetrie:0.4453;sehen_form_salience:0.3007,0.300674,0.0,0.515771,0.0,0.243587,0.739677,0.243587,0.445264,0.009899
dio_104t,dio_0mlc,36,0.220859,53,0.825414,0.817122,btc:11;xrp:9;doge:6;paxg:4;stress:3;sonstige:3,mcm_kohaerenz:0.8351;mcm_asymmetrie:0.6299;hoeren_stimulation:0.4855;sehen_form_salience:0.4674,0.467418,0.0,0.485481,0.0,0.221124,0.835104,0.221124,0.629868,0.010538
dio_104t,dio_1mck,36,0.220859,69,0.785005,0.587612,doge:11;xrp:6;btc:6;paxg:5;sonstige:4;expansion:3;sideways:1,mcm_kohaerenz:0.5333;sehen_form_salience:0.5238;mcm_asymmetrie:0.4793;hoeren_stimulation:0.2558,0.523774,0.0,0.255773,0.0,0.131586,0.533305,0.131586,0.47928,0.007446
dio_104t,dio_1jh7,36,0.220859,49,0.755604,0.999832,btc:23;sonstige:4;expansion:3;xrp:3;doge:2;paxg:1,mcm_kohaerenz:0.7689;mcm_asymmetrie:0.7291;hoeren_stimulation:0.6561;sehen_form_salience:0.5087,0.50874,0.0,0.656057,0.0,0.294014,0.768871,0.294014,0.729081,0.009515
dio_104t,dio_15ud,36,0.220859,70,0.733291,0.593514,btc:11;paxg:8;doge:7;xrp:7;sonstige:2;expansion:1,sehen_form_salience:0.6146;mcm_asymmetrie:-0.3779;mcm_kohaerenz:0.3754;hoeren_stimulation:0.2440,0.614584,0.0,0.244034,0.0,0.13064,0.375379,0.13064,-0.377896,0.006938
dio_104t,dio_0qrn,36,0.220859,44,0.651158,1.415933,xrp:13;doge:11;btc:7;expansion:2;paxg:2;synth:1,mcm_asymmetrie:0.9736;hoeren_stimulation:0.9654;mcm_kohaerenz:0.7233;sehen_form_salience:0.6034,0.60344,0.0,0.965364,0.0,0.410085,0.723339,0.410085,0.973627,0.008426
dio_104t,dio_1b5i,35,0.214724,53,0.960139,0.319758,btc:9;doge:9;paxg:7;xrp:4;sonstige:4;expansion:2,mcm_kohaerenz:0.7113;sehen_form_salience:0.3628;hoeren_stimulation:0.3473;feldaufnahme_druck:0.1617,0.362846,0.0,0.347288,0.0,0.161686,0.711277,0.161686,0.128715,0.010337
dio_104t,dio_10c6,35,0.214724,44,0.946536,0.33573,btc:18;doge:12;sonstige:4;xrp:1,mcm_kohaerenz:0.7033;sehen_form_salience:0.4615;mcm_asymmetrie:-0.2401;hoeren_stimulation:0.1650,0.461547,0.0,0.165042,0.0,0.09273,0.703256,0.09273,-0.240091,0.011038
dio_104t,dio_0aw0,35,0.214724,47,0.916202,0.370189,btc:11;doge:10;paxg:6;sonstige:4;expansion:2;xrp:2,mcm_kohaerenz:0.6063;hoeren_stimulation:0.4209;sehen_form_salience:0.3556;feldaufnahme_druck:0.1933,0.355568,0.0,0.420879,0.0,0.193306,0.606286,0.193306,0.12451,0.009158
dio_104t,dio_03c5,35,0.214724,55,0.847693,0.633837,btc:11;doge:9;paxg:5;xrp:5;sonstige:4;expansion:1,mcm_kohaerenz:0.7355;mcm_asymmetrie:0.5107;sehen_form_salience:0.4565;hoeren_stimulation:0.3652,0.456536,0.0,0.365154,0.0,0.171246,0.735472,0.171246,0.510715,0.009716
dio_104t,dio_0ifh,35,0.214724,76,0.768248,0.50031,doge:11;btc:9;xrp:6;sonstige:4;expansion:2;synth:1;sideways:1;paxg:1,sehen_form_salience:0.5948;mcm_kohaerenz:0.3733;mcm_asymmetrie:0.2420;hoeren_stimulation:0.1333,0.594815,0.0,0.133254,0.0,0.093406,0.373268,0.093406,0.242012,0.005951
dio_104t,dio_1dcc,35,0.214724,46,0.740467,0.709443,btc:11;doge:10;xrp:6;sonstige:4;paxg:3;sideways:1,hoeren_stimulation:0.7105;mcm_kohaerenz:0.4561;sehen_form_salience:0.4017;feldaufnahme_druck:0.3219,0.401707,0.0,0.710502,0.0,0.321902,0.456118,0.321902,-0.111502,0.007763
dio_104t,dio_0dtf,35,0.214724,49,0.729682,0.72506,doge:12;xrp:9;btc:5;expansion:3;sonstige:3;stress:2;paxg:1,hoeren_stimulation:0.6399;sehen_form_salience:0.6134;mcm_kohaerenz:0.3944;feldaufnahme_druck:0.2699,0.613374,0.0,0.639898,0.0,0.269912,0.394437,0.269912,-0.13462,0.006924
dio_104t,dio_1wat,35,0.214724,58,0.662333,0.996422,btc:17;xrp:8;paxg:7;sonstige:2;doge:1,hoeren_stimulation:0.7771;mcm_asymmetrie:0.6164;mcm_kohaerenz:0.5189;sehen_form_salience:0.4766,0.476614,0.0,0.777122,0.0,0.335839,0.518882,0.335839,0.616416,0.007015
dio_104t,dio_1oio,35,0.214724,62,0.629188,0.728668,btc:16;doge:7;xrp:6;paxg:4;sonstige:2,sehen_form_salience:0.8581;mcm_kohaerenz:0.2568;mcm_asymmetrie:-0.1448;hoeren_stimulation:0.1359,0.858072,0.0,0.13595,0.0,0.09673,0.256794,0.09673,-0.144785,0.005479
dio_104t,dio_07eb,35,0.214724,49,0.623687,0.841613,doge:13;paxg:7;btc:6;xrp:4;sonstige:4;stress:1,hoeren_stimulation:0.7805;sehen_form_salience:0.4918;feldaufnahme_druck:0.3329;mcm_spannung:0.3329,0.491776,0.0,0.780542,0.0,0.332921,0.288693,0.332921,-0.003516,0.005564
dio_104t,dio_17v5,35,0.214724,117,0.618291,0.7361,xrp:12;btc:8;doge:8;expansion:3;sonstige:3;synth:1,sehen_form_salience:0.8628;mcm_kohaerenz:0.2459;hoeren_stimulation:0.1330;mcm_asymmetrie:0.1228,0.862761,0.0,0.133048,0.0,0.095051,0.245912,0.095051,0.122796,0.004768
dio_104t,dio_17zf,35,0.214724,52,0.603953,0.781096,paxg:12;xrp:9;btc:9;doge:3;sonstige:2,hoeren_stimulation:0.7245;feldaufnahme_druck:0.3392;mcm_spannung:0.3392;mcm_kohaerenz:0.3383,0.15884,0.0,0.724524,0.0,0.339156,0.338337,0.339156,0.223587,0.005855
dio_104t,dio_1p3p,35,0.214724,51,0.578598,0.763498,paxg:12;btc:9;xrp:7;doge:5;sonstige:2,hoeren_stimulation:0.6769;feldaufnahme_druck:0.3165;mcm_spannung:0.3165;mcm_kohaerenz:0.2682,0.221357,0.0,0.676937,0.0,0.316503,0.268216,0.316503,0.250872,0.005034
dio_104t,dio_0g8t,34,0.208589,47,0.945175,0.424154,btc:9;doge:7;xrp:7;sonstige:6;paxg:4;sideways:1,mcm_kohaerenz:0.8474;mcm_asymmetrie:-0.3308;sehen_form_salience:0.2922;hoeren_stimulation:0.2640,0.292227,0.0,0.264,0.0,0.126392,0.847431,0.126392,-0.330757,0.012876
dio_104t,dio_0kuz,34,0.208589,43,0.905801,0.402655,paxg:11;xrp:7;btc:6;sonstige:4;expansion:3;stress:2;doge:1,mcm_kohaerenz:0.5981;hoeren_stimulation:0.4660;sehen_form_salience:0.3660;feldaufnahme_druck:0.2144,0.365996,0.0,0.465986,0.0,0.214426,0.598073,0.214426,-0.013686,0.009274
dio_104t,dio_08z0,34,0.208589,52,0.884257,0.438382,sonstige:10;btc:9;doge:5;paxg:5;sideways:3;expansion:2,mcm_kohaerenz:0.6460;hoeren_stimulation:0.3847;mcm_asymmetrie:0.3212;sehen_form_salience:0.2897,0.289705,0.0,0.384737,0.0,0.179523,0.646035,0.179523,0.321249,0.009203
dio_104t,dio_11al,34,0.208589,57,0.870055,0.40227,btc:10;xrp:9;doge:7;expansion:3;sonstige:3;paxg:2,mcm_kohaerenz:0.5331;sehen_form_salience:0.4231;mcm_asymmetrie:-0.3370;hoeren_stimulation:0.2340,0.423142,0.0,0.23398,0.0,0.121702,0.533106,0.121702,-0.337043,0.008747
dio_104t,dio_0y74,34,0.208589,72,0.779647,0.483657,btc:20;paxg:5;sonstige:5;doge:3;xrp:1,hoeren_stimulation:0.4855;mcm_kohaerenz:0.4130;feldaufnahme_druck:0.2331;mcm_spannung:0.2331,0.177227,0.0,0.485509,0.0,0.233084,0.413049,0.233084,-0.167009,0.00737
dio_104t,dio_1kye,34,0.208589,60,0.760256,0.488528,btc:10;xrp:8;doge:7;paxg:5;sonstige:3;sideways:1,sehen_form_salience:0.4922;mcm_kohaerenz:0.4002;mcm_asymmetrie:-0.3455;feldaufnahme_druck:0.0419,0.492231,0.0,0.036209,0.0,0.04185,0.400234,0.04185,-0.345537,0.007405
dio_104t,dio_1fx5,34,0.208589,66,0.746359,0.532745,btc:15;xrp:9;paxg:4;sonstige:4;sideways:2,hoeren_stimulation:0.5124;mcm_kohaerenz:0.4017;feldaufnahme_druck:0.2440;mcm_spannung:0.2440,0.171396,0.0,0.512449,0.0,0.244017,0.401658,0.244017,-0.216233,0.007365
dio_104t,dio_1ico,34,0.208589,41,0.746284,0.953546,btc:14;xrp:5;sonstige:4;expansion:3;sideways:3;doge:3;paxg:2,mcm_kohaerenz:0.7198;hoeren_stimulation:0.7168;mcm_asymmetrie:0.6385;sehen_form_salience:0.4013,0.401309,0.0,0.716769,0.0,0.326308,0.719762,0.326308,0.638521,0.009206
dio_104t,dio_09vm,34,0.208589,67,0.640691,0.97193,btc:10;doge:7;xrp:6;sonstige:4;expansion:3;sideways:2;paxg:2,hoeren_stimulation:0.8669;sehen_form_salience:0.6010;feldaufnahme_druck:0.3677;mcm_spannung:0.3677,0.600988,0.0,0.866875,0.0,0.367705,0.35965,0.367705,-0.248849,0.006546
dio_104t,dio_18lc,33,0.202454,46,0.882911,0.492174,paxg:11;doge:7;sonstige:6;xrp:5;btc:4,mcm_kohaerenz:0.7074;hoeren_stimulation:0.4626;mcm_asymmetrie:0.2901;feldaufnahme_druck:0.2241,0.223625,0.0,0.462561,0.0,0.224131,0.707383,0.224131,0.290119,0.010003
dio_104t,dio_07r3,33,0.202454,57,0.851939,0.483699,doge:14;btc:7;xrp:5;sonstige:4;expansion:3,sehen_form_salience:0.6169;mcm_kohaerenz:0.4941;hoeren_stimulation:0.3562;feldaufnahme_druck:0.1713,0.616867,0.0,0.356204,0.0,0.171253,0.494125,0.171253,0.10837,0.007845
dio_104t,dio_0odc,33,0.202454,43,0.851599,0.520652,doge:11;xrp:8;btc:7;expansion:3;sonstige:3;paxg:1,sehen_form_salience:0.6343;mcm_kohaerenz:0.5358;hoeren_stimulation:0.3454;mcm_asymmetrie:-0.2316,0.634252,0.0,0.345415,0.0,0.165352,0.535838,0.165352,-0.231616,0.008766
dio_104t,dio_0jj0,33,0.202454,40,0.810381,0.458782,doge:14;btc:8;xrp:6;sonstige:3;paxg:2,mcm_kohaerenz:0.4786;sehen_form_salience:0.4748;mcm_asymmetrie:-0.3688;hoeren_stimulation:0.0785,0.474821,0.0,0.078488,0.0,0.058392,0.478561,0.058392,-0.368784,0.008491
dio_104t,dio_07ar,33,0.202454,43,0.785027,0.534214,xrp:9;doge:6;btc:6;paxg:4;sonstige:4;expansion:3;stress:1,sehen_form_salience:0.6265;mcm_kohaerenz:0.3878;hoeren_stimulation:0.3489;feldaufnahme_druck:0.1679,0.626501,0.0,0.348907,0.0,0.167926,0.387752,0.167926,0.142723,0.006444
dio_104t,dio_1pdi,33,0.202454,42,0.743427,0.629276,doge:8;xrp:7;btc:6;paxg:5;stress:3;sonstige:3;sideways:1,hoeren_stimulation:0.6254;sehen_form_salience:0.4026;mcm_kohaerenz:0.4015;feldaufnahme_druck:0.2805,0.402622,0.0,0.625367,0.0,0.280493,0.401519,0.280493,-0.093345,0.006987
dio_104t,dio_0vx9,33,0.202454,52,0.739708,0.600905,btc:14;doge:9;xrp:4;expansion:2;paxg:2;sonstige:2,sehen_form_salience:0.7531;mcm_kohaerenz:0.3820;mcm_asymmetrie:-0.2114;hoeren_stimulation:0.1385,0.75307,0.0,0.138542,0.0,0.09357,0.382037,0.09357,-0.211405,0.007044
dio_104t,dio_0oxn,33,0.202454,49,0.694139,0.631496,btc:11;paxg:8;xrp:8;doge:3;sonstige:3,hoeren_stimulation:0.5890;mcm_kohaerenz:0.3677;feldaufnahme_druck:0.2723;mcm_spannung:0.2723,0.244178,0.0,0.589022,0.0,0.272338,0.367651,0.272338,-0.255273,0.006812
