row_type,sources,phase_rows,phase_local_quality,inherited_window_quality,window_to_phase_transitions,phase_profile,asset_profile,quality_matches_window,quality_differs_from_window,count,share,source_report,asset,window_start,family,phase,family_reading,dominant_role,rekopplung,strain,afterimage,temporal,null_count,null_kinds,null_share,null_rekopplung,null_strain,null_afterimage,null_temporal,share_edge,rekopplung_edge,strain_edge,afterimage_edge,temporal_edge
phase_local_detail,,,phase_offen_gemischt,nullnah,,,,False,,20,0.00858000858000858,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_05yg,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7237779,0.20484705,0.88942955,0.9449783500000001,2,null_random;null_shuffle,0.010296010296010296,0.7237470833333334,0.2035705,0.8997817083333333,0.9481449999999999,-0.001716002,3.0817e-05,0.00127655,-0.010352158,-0.00316665
phase_local_detail,,,phase_nullnah,nullnah,,,,True,,16,0.00686106346483705,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_04uf,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7270181875,0.178423875,0.4566604375,0.736914,2,null_random;null_shuffle,0.008576329331046312,0.72878775,0.17726282352941178,0.523067,0.7687825,-0.001715266,-0.001769562,0.001161051,-0.066406562,-0.0318685
phase_local_detail,,,phase_offen_gemischt,nullnah,,,,False,,25,0.010725010725010725,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_04uf,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7299762,0.19233716,0.8208070399999999,0.9157008000000001,2,null_random;null_shuffle,0.009438009438009438,0.7347695000000001,0.18805681818181819,0.8532619523809524,0.9259160952380951,0.001287001,-0.0047933,0.004280342,-0.032454912,-0.010215295
phase_local_detail,,,phase_nullnah,nullnah,,,,True,,17,0.007293007293007293,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_04uf,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7362945294117647,0.1881479411764706,0.8683055294117646,0.9409376470588234,2,null_random;null_shuffle,0.007722007722007722,0.737272,0.19017966666666666,0.9059655384615385,0.9436315384615385,-0.000429,-0.000977471,-0.002031725,-0.037660009,-0.002693891
phase_local_detail,,,phase_nullnah,nullnah,,,,True,,18,0.007718696397941681,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_09bn,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7593369999999999,0.14145472222222222,0.5045957777777779,0.7602085,2,null_random;null_shuffle,0.013293310463121783,0.7665224,0.1413719,0.5947315806451613,0.813999129032258,-0.005574614,-0.0071854,8.2822e-05,-0.090135803,-0.053790629
phase_local_detail,,,phase_nullnah,nullnah,,,,True,,22,0.009438009438009438,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_09bn,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7665506363636364,0.15176459090909092,0.8382001363636363,0.9240199545454545,2,null_random;null_shuffle,0.015015015015015015,0.7682899428571428,0.15200365714285716,0.8683526399999999,0.9392310285714286,-0.005577006,-0.001739306,-0.000239066,-0.030152504,-0.015211074
phase_local_detail,,,phase_offen_gemischt,nullnah,,,,False,,16,0.006864006864006864,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_09bn,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7682284375,0.15403875,0.9061567500000001,0.9521165625,2,null_random;null_shuffle,0.011154011154011155,0.7673236666666666,0.15522816666666667,0.907094,0.9545227692307693,-0.004290004,0.000904771,-0.001189417,-0.00093725,-0.002406207
phase_local_detail,,,phase_offen_gemischt,nullnah,,,,False,,16,0.00686106346483705,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_0nlj,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.769276875,0.130399625,0.4721820625,0.7421628124999999,2,null_random;null_shuffle,0.0137221269296741,0.7687796363636363,0.12989936363636365,0.600983,0.81889678125,-0.006861063,0.000497239,0.000500261,-0.128800938,-0.076733969
phase_local_detail,,,phase_nullnah,nullnah,,,,True,,23,0.009867009867009866,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_0nlj,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7770885217391303,0.13802908695652175,0.832496652173913,0.92236,2,null_random;null_shuffle,0.01287001287001287,0.7784705333333334,0.1356456,0.8633758571428571,0.9378836190476191,-0.003003003,-0.001382012,0.002383487,-0.030879205,-0.015523619
phase_local_detail,,,phase_nullnah,nullnah,,,,True,,14,0.006006006006006006,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_0nlj,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7769128571428572,0.14163192857142856,0.8956778571428572,0.9471576428571428,2,null_random;null_shuffle,0.012012012012012012,0.778782,0.14165639285714285,0.8918002857142857,0.9525462857142858,-0.006006006,-0.001869143,-2.4464e-05,0.003877571,-0.005388643
phase_local_detail,,,phase_nullnah,nullnah,,,,True,,14,0.006003430531732418,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_1gp2,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7344034285714286,0.16420142857142858,0.43043121428571424,0.7233372857142858,2,null_random;null_shuffle,0.007718696397941681,0.736375705882353,0.1647680588235294,0.48894105555555556,0.7534919444444445,-0.001715266,-0.001972277,-0.00056663,-0.058509841,-0.030154659
phase_local_detail,,,phase_nullnah,nullnah,,,,True,,22,0.009438009438009438,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_1gp2,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7420374545454546,0.17254309090909092,0.8138795000000001,0.9115387272727272,2,null_random;null_shuffle,0.012012012012012012,0.7467355,0.17169189285714287,0.8383219285714285,0.9249076785714285,-0.002574003,-0.004698045,0.000851198,-0.024442429,-0.013368951
phase_local_detail,,,phase_nullnah,nullnah,,,,True,,17,0.007293007293007293,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_1gp2,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7427324117647058,0.1755854705882353,0.8764988235294118,0.9411312941176471,2,null_random;null_shuffle,0.009009009009009009,0.7479799230769231,0.17471046153846154,0.8901615238095237,0.9444827692307692,-0.001716002,-0.005247511,0.000875009,-0.0136627,-0.003351475
phase_local_detail,,,phase_ohne_nullfamilie,nullnah,,,,False,,8,0.003430531732418525,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_1v2w,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7081065,0.184909375,0.27677175,0.629448,0,,0.0,0.0,0.0,0.0,0.0,0.003430532,0.7081065,0.184909375,0.27677175,0.629448
phase_local_detail,,,phase_ohne_nullfamilie,nullnah,,,,False,,25,0.010725010725010725,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_1v2w,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7150637999999999,0.19891512,0.76062984,0.89107704,0,,0.0,0.0,0.0,0.0,0.0,0.010725011,0.7150638,0.19891512,0.76062984,0.89107704
phase_local_detail,,,phase_ohne_nullfamilie,nullnah,,,,False,,16,0.006864006864006864,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_1v2w,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.718207,0.2011699375,0.8604884375,0.936758625,0,,0.0,0.0,0.0,0.0,0.0,0.006864007,0.718207,0.201169938,0.860488438,0.936758625
phase_local_detail,,,phase_ohne_nullfamilie,nullnah,,,,False,,18,0.007718696397941681,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_1cic,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7473893888888888,0.14939811111111112,0.4968316666666667,0.759607888888889,0,,0.0,0.0,0.0,0.0,0.0,0.007718696,0.747389389,0.149398111,0.496831667,0.759607889
phase_local_detail,,,phase_ohne_nullfamilie,nullnah,,,,False,,15,0.006435006435006435,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_1cic,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7541997333333333,0.16078793333333333,0.8496224666666666,0.9263929999999999,0,,0.0,0.0,0.0,0.0,0.0,0.006435006,0.754199733,0.160787933,0.849622467,0.926393
phase_local_detail,,,phase_ohne_nullfamilie,nullnah,,,,False,,13,0.005577005577005577,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_1cic,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7575940769230769,0.15853261538461538,0.8712187692307692,0.9427843846153846,0,,0.0,0.0,0.0,0.0,0.0,0.005577006,0.757594077,0.158532615,0.871218769,0.942784385
phase_local_detail,,,phase_nullnah,nullnah,,,,True,,14,0.006003430531732418,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_1u5i,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7528015714285715,0.14083614285714285,0.4266522857142857,0.7239486428571429,1,null_random,0.007289879931389366,0.7610482941176471,0.14016929411764706,0.4730223529411765,0.7500073529411765,-0.001286449,-0.008246723,0.000666849,-0.046370067,-0.02605871
phase_local_detail,,,phase_nullnah,nullnah,,,,True,,12,0.005148005148005148,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_1u5i,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7583499166666666,0.15149408333333333,0.7937809166666666,0.9029844166666666,1,null_random,0.011583011583011582,0.761067888888889,0.15480240740740742,0.8585178888888889,0.9313633333333333,-0.006435006,-0.002717972,-0.003308324,-0.064736972,-0.028378917
phase_local_detail,,,phase_nullnah,nullnah,,,,True,,20,0.00858000858000858,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_1u5i,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.75999035,0.15444675000000002,0.8816873,0.94200085,1,null_random,0.009438009438009438,0.7631619090909091,0.15547281818181818,0.8954268636363636,0.9519665454545454,-0.000858001,-0.003171559,-0.001026068,-0.013739564,-0.009965695
phase_local_detail,,,phase_ohne_nullfamilie,nullnah,,,,False,,16,0.00686106346483705,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_12fw,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7184023125,0.18576025000000002,0.43355025,0.7317291875,0,,0.0,0.0,0.0,0.0,0.0,0.006861063,0.718402312,0.18576025,0.43355025,0.731729188
phase_local_detail,,,phase_ohne_nullfamilie,nullnah,,,,False,,16,0.006864006864006864,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_12fw,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7308010625,0.1891475,0.814110625,0.9129140625,0,,0.0,0.0,0.0,0.0,0.0,0.006864007,0.730801062,0.1891475,0.814110625,0.912914062
phase_local_detail,,,phase_ohne_nullfamilie,nullnah,,,,False,,14,0.006006006006006006,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_12fw,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7330463571428572,0.19088942857142857,0.8865656428571429,0.9390807142857144,0,,0.0,0.0,0.0,0.0,0.0,0.006006006,0.733046357,0.190889429,0.886565643,0.939080714
phase_local_detail,,,phase_ohne_nullfamilie,nullnah,,,,False,,20,0.008576329331046312,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_10dv,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.75682575,0.14999495000000002,0.52492915,0.7707195,0,,0.0,0.0,0.0,0.0,0.0,0.008576329,0.75682575,0.14999495,0.52492915,0.7707195
phase_local_detail,,,phase_ohne_nullfamilie,nullnah,,,,False,,8,0.003432003432003432,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_10dv,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.761350125,0.162420125,0.83798175,0.9173145,0,,0.0,0.0,0.0,0.0,0.0,0.003432003,0.761350125,0.162420125,0.83798175,0.9173145
phase_local_detail,,,phase_ohne_nullfamilie,nullnah,,,,False,,17,0.007293007293007293,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_10dv,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7653881176470588,0.15839976470588235,0.8760475294117648,0.9382031176470589,0,,0.0,0.0,0.0,0.0,0.0,0.007293007,0.765388118,0.158399765,0.876047529,0.938203118
phase_local_detail,,,phase_offen_gemischt,nullnah,,,,False,,13,0.005574614065180103,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_07uk,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7548426923076923,0.14875838461538463,0.4001876923076923,0.7044976923076922,1,null_shuffle,0.0047169811320754715,0.7551257272727273,0.15047163636363636,0.3449988181818182,0.6783012727272727,0.000857633,-0.000283035,-0.001713252,0.055188874,0.02619642
phase_local_detail,,,phase_kernnah,nullnah,,,,False,,20,0.00858000858000858,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_07uk,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.76257405,0.15833135,0.8020197,0.9063844,1,null_shuffle,0.008151008151008152,0.7619343684210527,0.16192636842105265,0.7828070526315789,0.8963423157894738,0.000429,0.000639682,-0.003595018,0.019212647,0.010042084
phase_local_detail,,,phase_offen_gemischt,nullnah,,,,False,,12,0.005148005148005148,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,1000,dio_07uk,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7625605833333333,0.16219625000000001,0.8935575,0.9359259999999999,1,null_shuffle,0.007722007722007722,0.7621986111111112,0.1621732777777778,0.8787547222222222,0.9364020555555554,-0.002574003,0.000361972,2.2972e-05,0.014802778,-0.000476056
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,180,0.07718696397941681,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_104t,frueh,anschlussfaehige_oberflaeche,field_stabil,0.7530124833333334,0.15913158888888887,0.7624345222222222,0.9116015111111111,2,null_random;null_shuffle,0.08018867924528301,0.7576545026737967,0.1591112142857143,0.7689026538461539,0.9130571978021979,-0.003001715,-0.004642019,2.0375e-05,-0.006468132,-0.001455687
phase_local_detail,,,phase_nachhallnah_ohne_kern,kernnah_ohne_feldzeit,,,,False,,93,0.039897039897039896,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_104t,mitte,anschlussfaehige_oberflaeche,field_stabil,0.754787559139785,0.16548840860215056,0.8461690322580645,0.9488814838709677,2,null_random;null_shuffle,0.06735306735306736,0.7601116687898088,0.16198414012738854,0.8367514924242425,0.94662875,-0.027456027,-0.00532411,0.003504268,0.00941754,0.002252734
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,187,0.08022308022308022,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_104t,spaet,anschlussfaehige_oberflaeche,field_stabil,0.7562538128342247,0.1632561818181818,0.8366598395721925,0.9478451336898396,2,null_random;null_shuffle,0.08236808236808237,0.7580953541666666,0.1631766875,0.8349667831325301,0.9479633012048193,-0.002145002,-0.001841541,7.9494e-05,0.001693056,-0.000118168
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,139,0.05960548885077187,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_155c,frueh,anschlussfaehige_oberflaeche,field_stabil,0.74593745323741,0.1703781870503597,0.7526123165467626,0.9028828417266187,2,null_random;null_shuffle,0.05060034305317324,0.7486698749999999,0.16911159322033897,0.7494713813559323,0.8996619576271186,0.009005146,-0.002732422,0.001266594,0.003140935,0.003220884
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,108,0.04633204633204633,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_155c,mitte,anschlussfaehige_oberflaeche,field_stabil,0.7497800648148149,0.17404712962962965,0.844528925925926,0.9452912037037037,2,null_random;null_shuffle,0.04461604461604462,0.753448494117647,0.17387098076923074,0.8549093529411764,0.9480457176470589,0.001716002,-0.003668429,0.000176149,-0.010380427,-0.002754514
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,134,0.057486057486057486,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_155c,spaet,anschlussfaehige_oberflaeche,field_stabil,0.7508379104477612,0.17243327611940298,0.8307859552238805,0.9440581492537313,2,null_random;null_shuffle,0.05791505791505792,0.7543150666666666,0.17193865185185186,0.8481535408163264,0.9494918673469387,-0.000429,-0.003477156,0.000494624,-0.017367586,-0.005433718
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,123,0.05274442538593482,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_0m9z,frueh,anschlussfaehige_oberflaeche,field_stabil,0.7395472113821139,0.17820223577235772,0.7516327723577235,0.8992833495934959,2,null_random;null_shuffle,0.03816466552315609,0.7422111460674158,0.1766867875,0.7269107528089889,0.8851221011235956,0.01457976,-0.002663935,0.001515448,0.02472202,0.014161248
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,77,0.03303303303303303,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_0m9z,mitte,anschlussfaehige_oberflaeche,field_stabil,0.7421536623376623,0.18361172727272726,0.8506322727272727,0.9467067402597402,2,null_random;null_shuffle,0.03517803517803518,0.7439124936708861,0.18308675949367087,0.8547949493670887,0.9460186962025317,-0.002145002,-0.001758831,0.000524968,-0.004162677,0.000688044
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,105,0.04504504504504504,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_0m9z,spaet,anschlussfaehige_oberflaeche,field_stabil,0.7445950952380952,0.18117201904761904,0.8455115047619047,0.9470311333333333,2,null_random;null_shuffle,0.04332904332904333,0.7436111777777777,0.18172632673267325,0.8523114444444444,0.9477201111111111,0.001716002,0.000983917,-0.000554308,-0.00679994,-0.000688978
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,116,0.04974271012006861,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_0l7p,frueh,anschlussfaehige_oberflaeche,field_stabil,0.7604217068965518,0.14826122413793102,0.747824224137931,0.8997830948275861,2,null_random;null_shuffle,0.05445969125214408,0.762990376,0.14839751181102362,0.75544924,0.903722024,-0.004716981,-0.002568669,-0.000136288,-0.007625016,-0.003938929
phase_local_detail,,,phase_nachhallnah_ohne_kern,kernnah_ohne_feldzeit,,,,False,,68,0.02917202917202917,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_0l7p,mitte,anschlussfaehige_oberflaeche,field_stabil,0.7644289411764705,0.15381451470588234,0.8588409264705883,0.9513471176470588,2,null_random;null_shuffle,0.04676104676104676,0.7679597283950618,0.15155533333333335,0.8434713577981652,0.9483600458715596,-0.017589018,-0.003530787,0.002259181,0.015369569,0.002987072
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,115,0.049335049335049334,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_0l7p,spaet,anschlussfaehige_oberflaeche,field_stabil,0.7634182608695652,0.15369060869565218,0.8442624782608696,0.9499216956521739,2,null_random;null_shuffle,0.053625053625053626,0.767188984,0.15279611199999998,0.8497324196428571,0.9511703482142858,-0.004290004,-0.003770723,0.000894497,-0.005469941,-0.001248653
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,69,0.029588336192109776,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_0h9h,frueh,anschlussfaehige_oberflaeche,field_stabil,0.7545658405797102,0.1523064347826087,0.7181881449275362,0.8776906811594203,2,null_random;null_shuffle,0.032590051457975985,0.7583282368421053,0.1538969342105263,0.7310288421052631,0.8829149078947369,-0.003001715,-0.003762396,-0.001590499,-0.012840697,-0.005224227
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,71,0.030459030459030458,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_0h9h,mitte,anschlussfaehige_oberflaeche,field_stabil,0.7609799436619719,0.1574724366197183,0.8451946478873239,0.9442925070422535,2,null_random;null_shuffle,0.031746031746031744,0.7657774210526316,0.15749898245614036,0.8540503333333334,0.9467916486486487,-0.001287001,-0.004797477,-2.6546e-05,-0.008855685,-0.002499142
phase_local_detail,,,phase_nachhallnah_ohne_kern,kernnah_ohne_feldzeit,,,,False,,67,0.028743028743028743,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_0h9h,spaet,anschlussfaehige_oberflaeche,field_stabil,0.7601609402985074,0.1595816119402985,0.8657035970149254,0.9526419402985075,2,null_random;null_shuffle,0.03646503646503647,0.7661465058823529,0.15778671764705882,0.8615694823529412,0.9516652235294117,-0.007722008,-0.005985566,0.001794894,0.004134115,0.000976717
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,66,0.02830188679245283,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_14wj,frueh,anschlussfaehige_oberflaeche,field_stabil,0.7613171818181819,0.14097151515151515,0.7080806363636364,0.874951696969697,2,null_random;null_shuffle,0.03173241852487135,0.7670002542372881,0.14065862162162163,0.7211525675675676,0.882322081081081,-0.003430532,-0.005683072,0.000312894,-0.013071931,-0.007370384
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,41,0.01758901758901759,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_14wj,mitte,anschlussfaehige_oberflaeche,field_stabil,0.7680286097560975,0.14726975609756096,0.8785069268292682,0.951811219512195,2,null_random;null_shuffle,0.024024024024024024,0.770682303030303,0.1469508181818182,0.891721,0.9555062727272727,-0.006435006,-0.002653693,0.000318938,-0.013214073,-0.003695053
phase_local_detail,,,phase_nachhallnah_ohne_kern,kernnah_ohne_feldzeit,,,,False,,60,0.02574002574002574,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_14wj,spaet,anschlussfaehige_oberflaeche,field_stabil,0.7688293500000001,0.14658425,0.8730029833333333,0.95453325,2,null_random;null_shuffle,0.031746031746031744,0.7731375405405405,0.14490806756756758,0.8683419864864864,0.9534317857142857,-0.006006006,-0.004308191,0.001676182,0.004660997,0.001101464
phase_local_detail,,,phase_kernnah,kernnah_ohne_feldzeit,,,,False,,42,0.018010291595197257,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_0oc3,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7321600476190476,0.18367416666666667,0.6665123333333334,0.848472619047619,2,null_random;null_shuffle,0.014579759862778732,0.7262740476190476,0.18116382352941174,0.6226444411764706,0.8272577352941176,0.003430532,0.005886,0.002510343,0.043867892,0.021214884
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,29,0.012441012441012441,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_0oc3,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7335847931034484,0.1963891724137931,0.8924223448275863,0.9491710344827586,2,null_random;null_shuffle,0.011583011583011582,0.7408419629629629,0.1915428947368421,0.8800572962962963,0.9437346296296296,0.000858001,-0.00725717,0.004846278,0.012365049,0.005436405
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,51,0.021879021879021878,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_0oc3,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7371605882352942,0.19229072549019607,0.872942156862745,0.9515356078431372,2,null_random;null_shuffle,0.010725010725010725,0.73931012,0.19326476,0.89688265,0.95200152,0.011154011,-0.002149532,-0.000974035,-0.023940493,-0.000465912
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,38,0.016295025728987993,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_00ly,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7555832631578948,0.15061989473684212,0.6468231052631579,0.8377144210526316,2,null_random;null_shuffle,0.020154373927958835,0.7560893617021277,0.15053583333333334,0.6825580851063829,0.8539623617021277,-0.003859348,-0.000506099,8.4061e-05,-0.03573498,-0.016247941
phase_local_detail,,,phase_offen_gemischt,kernnah_ohne_feldzeit,,,,False,,39,0.01673101673101673,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_00ly,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7610317692307692,0.15869969230769232,0.8724880256410257,0.9431127948717949,2,null_random;null_shuffle,0.015873015873015872,0.761618972972973,0.16078072972972973,0.881202054054054,0.9475308378378379,0.000858001,-0.000587204,-0.002081037,-0.008714028,-0.004418043
phase_local_detail,,,phase_nullnah,kernnah_ohne_feldzeit,,,,False,,41,0.01758901758901759,docs\befunde\1853_FAMILIEN_ANSCHLUSSKARTE_NEUE_WELTEN.csv,XRP,7000,dio_00ly,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7625250487804878,0.15814280487804877,0.872623731707317,0.9495858292682927,2,null_random;null_shuffle,0.018018018018018018,0.7666348571428572,0.1587271081081081,0.8897257857142856,0.9534153571428571,-0.000429,-0.004109808,-0.000584303,-0.017102054,-0.003829528
