support_rank,left_node,right_node,scope_count,total_supported_world_pairs,real_real_supported,real_real_all_scopes,real_real_eligible,real_real_rate,real_null_supported,real_null_all_scopes,real_null_eligible,real_null_rate,null_null_supported,null_null_all_scopes,null_null_eligible,null_null_rate,real_rate_advantage,real_2025_supported,real_2025_all_scopes,real_2025_eligible,real_crossyear_supported,real_crossyear_all_scopes,real_crossyear_eligible,real_2024_supported,real_2024_all_scopes,real_2024_eligible
396,dio_mcm_episode_149dati,dio_mcm_episode_14y2lc5,3,14,5,0,7,0.7142857142857143,9,0,12,0.75,0,0,0,0.0,-0.0357142857142857,2,0,4,3,0,3,0,0,0
397,dio_mcm_episode_05dxhcl,dio_mcm_episode_0t4969n,3,14,1,0,98,0.01020408163265306,10,1,189,0.05291005291005291,3,0,74,0.04054054054054054,-0.04270597127739985,1,0,35,0,0,48,0,0,15
398,dio_mcm_episode_09etg5e,dio_mcm_episode_0gslldm,3,14,1,0,10,0.1,3,0,42,0.07142857142857142,10,1,44,0.22727272727272727,-0.12727272727272726,0,0,2,1,0,8,0,0,0
399,dio_mcm_episode_1i3ov0z,dio_mcm_episode_1rj8742,3,14,0,0,0,0.0,2,0,6,0.3333333333333333,12,1,24,0.5,-0.5,0,0,0,0,0,0,0,0,0
400,dio_mcm_episode_07iaozp,dio_mcm_episode_0hvxln3,3,14,2,0,7,0.2857142857142857,7,1,13,0.5384615384615384,5,0,6,0.8333333333333334,-0.5476190476190477,2,0,6,0,0,1,0,0,0
401,dio_mcm_episode_05dxhcl,dio_mcm_episode_0q4hk03,3,14,0,0,0,0.0,6,0,11,0.5454545454545454,8,1,14,0.5714285714285714,-0.5714285714285714,0,0,0,0,0,0,0,0,0
402,dio_mcm_episode_0h2l72l,dio_mcm_episode_1f1nrkg,3,14,0,0,0,0.0,5,0,12,0.4166666666666667,9,1,11,0.8181818181818182,-0.8181818181818182,0,0,0,0,0,0,0,0,0
403,dio_mcm_episode_14wgkn2,dio_mcm_episode_1nxni6k,2,14,0,0,17,0.0,4,0,152,0.02631578947368421,10,0,276,0.036231884057971016,-0.036231884057971016,0,0,8,0,0,9,0,0,0
404,dio_mcm_episode_040q3nh,dio_mcm_episode_16abfly,2,14,6,0,11,0.5454545454545454,8,0,12,0.6666666666666666,0,0,0,0.0,-0.12121212121212122,0,0,0,2,0,6,4,0,5
405,dio_mcm_episode_0gslldm,dio_mcm_episode_0jx9fyz,2,14,0,0,4,0.0,5,0,26,0.19230769230769232,9,0,33,0.2727272727272727,-0.2727272727272727,0,0,0,0,0,4,0,0,0
406,dio_mcm_episode_0hdhhqh,dio_mcm_episode_0mx1107,2,14,0,0,0,0.0,8,0,16,0.5,6,0,19,0.3157894736842105,-0.5,0,0,0,0,0,0,0,0,0
407,dio_mcm_episode_04asuuf,dio_mcm_episode_14wgkn2,1,14,0,0,6,0.0,5,0,52,0.09615384615384616,9,0,93,0.0967741935483871,-0.0967741935483871,0,0,4,0,0,2,0,0,0
408,dio_mcm_episode_0qo35nd,dio_mcm_episode_1rj8742,3,13,3,1,3,1.0,10,2,12,0.8333333333333334,0,0,0,0.0,0.16666666666666663,0,0,0,1,0,1,2,1,2
409,dio_mcm_episode_0ff8lrz,dio_mcm_episode_1o7yrz8,3,13,4,0,33,0.12121212121212122,6,1,108,0.05555555555555555,3,0,72,0.041666666666666664,0.06565656565656566,0,0,8,2,0,17,2,0,8
410,dio_mcm_episode_14wgkn2,dio_mcm_episode_1ugezq6,3,13,0,0,6,0.0,7,1,43,0.16279069767441862,6,0,41,0.14634146341463414,-0.16279069767441862,0,0,3,0,0,3,0,0,0
411,dio_mcm_episode_0fu1xau,dio_mcm_episode_0gslldm,3,13,1,0,10,0.1,6,0,32,0.1875,6,0,22,0.2727272727272727,-0.1727272727272727,1,0,2,0,0,8,0,0,0
412,dio_mcm_episode_05dxhcl,dio_mcm_episode_17u1915,3,13,3,0,10,0.3,10,0,15,0.6666666666666666,0,0,0,0.0,-0.36666666666666664,1,0,5,2,0,5,0,0,0
413,dio_mcm_episode_1o7gsvl,dio_mcm_episode_1xdd59l,2,13,1,0,90,0.011111111111111112,5,0,282,0.01773049645390071,7,0,189,0.037037037037037035,-0.02592592592592592,0,0,27,0,0,46,1,0,17
414,dio_mcm_episode_14wgkn2,dio_mcm_episode_1vpfj3r,2,13,0,0,5,0.0,7,0,38,0.18421052631578946,6,0,47,0.1276595744680851,-0.18421052631578946,0,0,2,0,0,3,0,0,0
415,dio_mcm_episode_1e3smq7,dio_mcm_episode_1o7yrz8,2,13,1,0,6,0.16666666666666666,5,0,24,0.20833333333333334,7,0,17,0.4117647058823529,-0.24509803921568626,0,0,0,1,0,3,0,0,3
416,dio_mcm_episode_0hwyq0s,dio_mcm_episode_1qpd84c,2,13,0,0,0,0.0,4,0,8,0.5,9,0,12,0.75,-0.75,0,0,0,0,0,0,0,0,0
417,dio_mcm_episode_0333eoh,dio_mcm_episode_0vklbgh,2,13,0,0,0,0.0,3,0,3,1.0,10,0,16,0.625,-1.0,0,0,0,0,0,0,0,0,0
418,dio_mcm_episode_1no5vl8,dio_mcm_episode_1o7n3vj,1,13,2,0,23,0.08695652173913043,8,0,111,0.07207207207207207,3,0,119,0.025210084033613446,0.014884449667058361,0,0,0,2,0,15,0,0,8
419,dio_mcm_episode_1wjjpaf,dio_mcm_episode_1x3djkm,1,13,0,0,117,0.0,3,0,657,0.0045662100456621,10,0,809,0.012360939431396786,-0.012360939431396786,0,0,30,0,0,60,0,0,27
420,dio_mcm_episode_13wf48a,dio_mcm_episode_1x3djkm,1,13,0,0,0,0.0,5,0,46,0.10869565217391304,8,0,87,0.09195402298850575,-0.10869565217391304,0,0,0,0,0,0,0,0,0
421,dio_mcm_episode_02035dk,dio_mcm_episode_0satl98,1,13,0,0,0,0.0,8,0,17,0.47058823529411764,5,0,13,0.38461538461538464,-0.47058823529411764,0,0,0,0,0,0,0,0,0
422,dio_mcm_episode_1wjjpaf,dio_mcm_episode_1x6pis8,1,13,0,0,0,0.0,3,0,6,0.5,10,0,21,0.47619047619047616,-0.5,0,0,0,0,0,0,0,0,0
423,dio_mcm_episode_0hchn9l,dio_mcm_episode_1vjymvi,3,12,4,1,5,0.8,6,2,15,0.4,2,0,9,0.2222222222222222,0.4,3,1,4,1,0,1,0,0,0
424,dio_mcm_episode_09etg5e,dio_mcm_episode_1flwfgb,3,12,2,0,2,1.0,6,1,8,0.75,4,1,8,0.5,0.25,2,0,2,0,0,0,0,0,0
425,dio_mcm_episode_158apmu,dio_mcm_episode_15iabbt,3,12,3,0,3,1.0,5,2,8,0.625,4,0,4,1.0,0.0,0,0,0,3,0,3,0,0,0
426,dio_mcm_episode_0b4v1an,dio_mcm_episode_0v4y2fb,3,12,3,3,3,1.0,9,4,9,1.0,0,0,0,0.0,0.0,0,0,0,3,3,3,0,0,0
427,dio_mcm_episode_0fu1xau,dio_mcm_episode_1f1nrkg,3,12,3,0,24,0.125,5,1,46,0.10869565217391304,4,1,22,0.18181818181818182,-0.05681818181818182,2,0,12,1,0,12,0,0,0
428,dio_mcm_episode_08m65fb,dio_mcm_episode_1qlxgj7,3,12,1,0,57,0.017543859649122806,5,0,131,0.03816793893129771,6,0,61,0.09836065573770492,-0.08081679608858211,0,0,21,1,0,28,0,0,8
429,dio_mcm_episode_06fse02,dio_mcm_episode_09etg5e,3,12,2,1,5,0.4,8,1,16,0.5,2,0,8,0.25,-0.09999999999999998,0,0,3,2,1,2,0,0,0
430,dio_mcm_episode_0sjyas0,dio_mcm_episode_0t4969n,3,12,7,3,18,0.3888888888888889,5,0,10,0.5,0,0,0,0.0,-0.1111111111111111,3,1,12,4,2,6,0,0,0
431,dio_mcm_episode_0ilwqth,dio_mcm_episode_1qfzunm,3,12,1,0,8,0.125,5,0,26,0.19230769230769232,6,0,21,0.2857142857142857,-0.1607142857142857,0,0,0,1,0,6,0,0,2
432,dio_mcm_episode_158apmu,dio_mcm_episode_1no5vl8,3,12,1,1,2,0.5,7,3,11,0.6363636363636364,4,0,6,0.6666666666666666,-0.16666666666666663,0,0,0,0,0,0,1,1,2
433,dio_mcm_episode_078b3aq,dio_mcm_episode_0hchn9l,3,12,4,0,10,0.4,5,1,15,0.3333333333333333,3,0,4,0.75,-0.35,3,0,8,1,0,2,0,0,0
434,dio_mcm_episode_02moxon,dio_mcm_episode_040q3nh,3,12,0,0,0,0.0,7,0,12,0.5833333333333334,5,0,12,0.4166666666666667,-0.5833333333333334,0,0,0,0,0,0,0,0,0
435,dio_mcm_episode_0i72w4b,dio_mcm_episode_0vorwpi,3,12,0,0,0,0.0,6,1,6,1.0,6,5,6,1.0,-1.0,0,0,0,0,0,0,0,0,0
436,dio_mcm_episode_0b4v1an,dio_mcm_episode_0o8aklj,3,12,0,0,0,0.0,3,0,3,1.0,9,5,9,1.0,-1.0,0,0,0,0,0,0,0,0,0
437,dio_mcm_episode_0b4v1an,dio_mcm_episode_0lyvlac,3,12,0,0,0,0.0,3,2,3,1.0,9,5,9,1.0,-1.0,0,0,0,0,0,0,0,0,0
438,dio_mcm_episode_0b4v1an,dio_mcm_episode_0fuuq8k,3,12,0,0,0,0.0,3,2,3,1.0,9,8,9,1.0,-1.0,0,0,0,0,0,0,0,0,0
439,dio_mcm_episode_0333eoh,dio_mcm_episode_0b4v1an,3,12,0,0,0,0.0,3,2,3,1.0,9,2,9,1.0,-1.0,0,0,0,0,0,0,0,0,0
440,dio_mcm_episode_02t3szi,dio_mcm_episode_0b4v1an,3,12,0,0,0,0.0,3,3,3,1.0,9,9,9,1.0,-1.0,0,0,0,0,0,0,0,0,0
441,dio_mcm_episode_0mx1107,dio_mcm_episode_1vpfj3r,2,12,3,0,19,0.15789473684210525,5,0,57,0.08771929824561403,4,0,40,0.1,0.05789473684210525,0,0,7,3,0,12,0,0,0
442,dio_mcm_episode_1o7yrz8,dio_mcm_episode_1ugezq6,2,12,2,0,35,0.05714285714285714,5,0,78,0.0641025641025641,5,0,42,0.11904761904761904,-0.0619047619047619,1,0,9,1,0,18,0,0,8
443,dio_mcm_episode_14wgkn2,dio_mcm_episode_1ohydo7,2,12,0,0,12,0.0,1,0,101,0.009900990099009901,11,0,164,0.06707317073170732,-0.06707317073170732,0,0,8,0,0,4,0,0,0
444,dio_mcm_episode_0vcr3lw,dio_mcm_episode_1tvdhgs,2,12,3,0,18,0.16666666666666666,9,0,38,0.23684210526315788,0,0,0,0.0,-0.07017543859649122,0,0,0,2,0,12,1,0,6
445,dio_mcm_episode_0qxnz4m,dio_mcm_episode_15iabbt,2,12,0,0,6,0.0,5,0,18,0.2777777777777778,7,0,12,0.5833333333333334,-0.5833333333333334,0,0,2,0,0,4,0,0,0
446,dio_mcm_episode_015suys,dio_mcm_episode_1f1nrkg,2,12,0,0,0,0.0,5,0,12,0.4166666666666667,7,0,11,0.6363636363636364,-0.6363636363636364,0,0,0,0,0,0,0,0,0
447,dio_mcm_episode_1f1nrkg,dio_mcm_episode_1gzkzf9,2,12,0,0,0,0.0,8,0,12,0.6666666666666666,4,0,11,0.36363636363636365,-0.6666666666666666,0,0,0,0,0,0,0,0,0
448,dio_mcm_episode_0vklbgh,dio_mcm_episode_1x557o1,1,12,0,0,75,0.0,2,0,546,0.003663003663003663,10,0,728,0.013736263736263736,-0.013736263736263736,0,0,39,0,0,36,0,0,0
449,dio_mcm_episode_040q3nh,dio_mcm_episode_14wgkn2,1,12,0,0,12,0.0,4,0,84,0.047619047619047616,8,0,71,0.11267605633802817,-0.11267605633802817,0,0,6,0,0,6,0,0,0
450,dio_mcm_episode_1ciibe9,dio_mcm_episode_1x557o1,1,12,0,0,0,0.0,4,0,27,0.14814814814814814,8,0,53,0.1509433962264151,-0.1509433962264151,0,0,0,0,0,0,0,0,0
451,dio_mcm_episode_0z5d2qb,dio_mcm_episode_19nvu4o,1,12,3,0,21,0.14285714285714285,9,0,30,0.3,0,0,0,0.0,-0.15714285714285714,0,0,5,1,0,11,2,0,5
452,dio_mcm_episode_0fa830n,dio_mcm_episode_0hchn9l,3,11,4,0,5,0.8,4,0,10,0.4,3,0,5,0.6,0.20000000000000007,0,0,0,3,0,4,1,0,1
453,dio_mcm_episode_0sc9rzg,dio_mcm_episode_1ohydo7,3,11,4,1,12,0.3333333333333333,7,1,29,0.2413793103448276,0,0,0,0.0,0.09195402298850572,2,0,8,2,1,4,0,0,0
454,dio_mcm_episode_0z5d2qb,dio_mcm_episode_177ycjt,3,11,0,0,10,0.0,8,1,26,0.3076923076923077,3,2,15,0.2,-0.3076923076923077,0,0,4,0,0,6,0,0,0
455,dio_mcm_episode_0fu1xau,dio_mcm_episode_0t4969n,3,11,0,0,18,0.0,9,2,28,0.32142857142857145,2,0,10,0.2,-0.32142857142857145,0,0,12,0,0,6,0,0,0
456,dio_mcm_episode_0gslldm,dio_mcm_episode_0h2l72l,3,11,0,0,0,0.0,2,0,5,0.4,9,1,11,0.8181818181818182,-0.8181818181818182,0,0,0,0,0,0,0,0,0
457,dio_mcm_episode_0ilwqth,dio_mcm_episode_0q3iv1r,3,11,0,0,0,0.0,4,0,4,1.0,7,1,7,1.0,-1.0,0,0,0,0,0,0,0,0,0
458,dio_mcm_episode_0ibx54i,dio_mcm_episode_0ilwqth,3,11,0,0,4,0.0,4,3,11,0.36363636363636365,7,5,7,1.0,-1.0,0,0,0,0,0,3,0,0,1
459,dio_mcm_episode_0mx1107,dio_mcm_episode_1xiamcv,2,11,2,0,3,0.6666666666666666,6,0,9,0.6666666666666666,3,0,5,0.6,0.0,2,0,3,0,0,0,0,0,0
460,dio_mcm_episode_14y2lc5,dio_mcm_episode_15a14p0,2,11,0,0,53,0.0,2,0,188,0.010638297872340425,9,0,162,0.05555555555555555,-0.05555555555555555,0,0,25,0,0,25,0,0,3
461,dio_mcm_episode_06fse02,dio_mcm_episode_0satl98,2,11,2,0,45,0.044444444444444446,9,0,73,0.1232876712328767,0,0,26,0.0,-0.07884322678843225,0,0,19,2,0,21,0,0,5
462,dio_mcm_episode_1e3smq7,dio_mcm_episode_1orxzd6,2,11,0,0,7,0.0,3,0,37,0.08108108108108109,8,0,48,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,3,0,0,4
463,dio_mcm_episode_14y2lc5,dio_mcm_episode_1wtjaze,2,11,0,0,0,0.0,2,0,21,0.09523809523809523,9,0,35,0.2571428571428571,-0.2571428571428571,0,0,0,0,0,0,0,0,0
464,dio_mcm_episode_05upp98,dio_mcm_episode_1f1nrkg,2,11,0,0,0,0.0,6,0,12,0.5,5,0,11,0.45454545454545453,-0.5,0,0,0,0,0,0,0,0,0
465,dio_mcm_episode_0ffk9vo,dio_mcm_episode_1ui10f9,2,11,0,0,0,0.0,4,0,7,0.5714285714285714,7,0,13,0.5384615384615384,-0.5714285714285714,0,0,0,0,0,0,0,0,0
466,dio_mcm_episode_0satl98,dio_mcm_episode_1n87ekd,2,11,0,0,0,0.0,3,0,17,0.17647058823529413,8,0,12,0.6666666666666666,-0.6666666666666666,0,0,0,0,0,0,0,0,0
467,dio_mcm_episode_1o7yrz8,dio_mcm_episode_1ui10f9,2,11,0,0,0,0.0,5,0,6,0.8333333333333334,6,0,6,1.0,-1.0,0,0,0,0,0,0,0,0,0
468,dio_mcm_episode_0qxnz4m,dio_mcm_episode_1ohydo7,1,11,2,0,71,0.028169014084507043,6,0,243,0.024691358024691357,3,0,168,0.017857142857142856,0.0034776560598156862,0,0,16,1,0,40,1,0,15
469,dio_mcm_episode_14wgkn2,dio_mcm_episode_1x3djkm,1,11,0,0,22,0.0,1,0,179,0.00558659217877095,10,0,260,0.038461538461538464,-0.038461538461538464,0,0,11,0,0,11,0,0,0
470,dio_mcm_episode_1nxni6k,dio_mcm_episode_1x6pis8,1,11,0,0,0,0.0,4,0,18,0.2222222222222222,7,0,46,0.15217391304347827,-0.2222222222222222,0,0,0,0,0,0,0,0,0
471,dio_mcm_episode_04asuuf,dio_mcm_episode_1u81eqa,1,11,0,0,0,0.0,0,0,18,0.0,11,0,45,0.24444444444444444,-0.24444444444444444,0,0,0,0,0,0,0,0,0
472,dio_mcm_episode_13wf48a,dio_mcm_episode_1qpd84c,1,11,0,0,0,0.0,5,0,16,0.3125,6,0,24,0.25,-0.3125,0,0,0,0,0,0,0,0,0
473,dio_mcm_episode_0q3iv1r,dio_mcm_episode_0qxnz4m,1,11,0,0,0,0.0,5,0,6,0.8333333333333334,6,0,6,1.0,-1.0,0,0,0,0,0,0,0,0,0
474,dio_mcm_episode_02035dk,dio_mcm_episode_0b4v1an,1,11,0,0,0,0.0,3,0,3,1.0,8,0,9,0.8888888888888888,-1.0,0,0,0,0,0,0,0,0,0
475,dio_mcm_episode_14wgkn2,dio_mcm_episode_17yc79r,3,10,1,0,2,0.5,4,1,16,0.25,5,2,24,0.20833333333333334,0.25,1,0,2,0,0,0,0,0,0
476,dio_mcm_episode_0ilwqth,dio_mcm_episode_1yrr2yr,3,10,3,2,3,1.0,7,5,7,1.0,0,0,0,0.0,0.0,2,1,2,1,1,1,0,0,0
477,dio_mcm_episode_0i72w4b,dio_mcm_episode_0l0x9lk,3,10,2,2,2,1.0,5,3,5,1.0,3,1,3,1.0,0.0,0,0,0,0,0,0,2,2,2
478,dio_mcm_episode_0ffk9vo,dio_mcm_episode_16y1wct,3,10,3,0,6,0.5,7,2,13,0.5384615384615384,0,0,0,0.0,-0.038461538461538436,2,0,4,1,0,2,0,0,0
479,dio_mcm_episode_0rrms7j,dio_mcm_episode_1qfzunm,3,10,3,0,6,0.5,6,1,11,0.5454545454545454,1,0,3,0.3333333333333333,-0.045454545454545414,0,0,0,1,0,4,2,0,2
480,dio_mcm_episode_08m65fb,dio_mcm_episode_1rj8742,3,10,1,0,9,0.1111111111111111,5,0,42,0.11904761904761904,4,0,24,0.16666666666666666,-0.05555555555555555,0,0,2,0,0,5,1,0,2
481,dio_mcm_episode_0qxnz4m,dio_mcm_episode_1qfzunm,3,10,0,0,9,0.0,6,0,30,0.2,4,0,18,0.2222222222222222,-0.2222222222222222,0,0,0,0,0,4,0,0,5
482,dio_mcm_episode_06fse02,dio_mcm_episode_0fu1xau,3,10,2,0,6,0.3333333333333333,6,1,10,0.6,2,0,4,0.5,-0.26666666666666666,2,0,4,0,0,2,0,0,0
483,dio_mcm_episode_1tvdhgs,dio_mcm_episode_1ubfji8,3,10,0,0,0,0.0,6,0,19,0.3157894736842105,4,0,37,0.10810810810810811,-0.3157894736842105,0,0,0,0,0,0,0,0,0
484,dio_mcm_episode_0hvxln3,dio_mcm_episode_0t4969n,3,10,1,0,9,0.1111111111111111,7,0,14,0.5,2,0,5,0.4,-0.3888888888888889,1,0,6,0,0,3,0,0,0
485,dio_mcm_episode_0hwyq0s,dio_mcm_episode_1vu7n3a,3,10,0,0,0,0.0,6,0,9,0.6666666666666666,4,1,7,0.5714285714285714,-0.6666666666666666,0,0,0,0,0,0,0,0,0
486,dio_mcm_episode_06fse02,dio_mcm_episode_1flwfgb,3,10,1,1,3,0.3333333333333333,5,2,8,0.625,4,3,4,1.0,-0.6666666666666667,0,0,2,1,1,1,0,0,0
487,dio_mcm_episode_1rj8742,dio_mcm_episode_1ubfji8,3,10,0,0,0,0.0,1,0,3,0.3333333333333333,9,1,12,0.75,-0.75,0,0,0,0,0,0,0,0,0
488,dio_mcm_episode_1o7yrz8,dio_mcm_episode_1x3r1y4,3,10,0,0,0,0.0,5,1,6,0.8333333333333334,5,1,6,0.8333333333333334,-0.8333333333333334,0,0,0,0,0,0,0,0,0
489,dio_mcm_episode_14o2zn6,dio_mcm_episode_1o7yrz8,3,10,0,0,0,0.0,5,1,6,0.8333333333333334,5,0,6,0.8333333333333334,-0.8333333333333334,0,0,0,0,0,0,0,0,0
490,dio_mcm_episode_14oenqv,dio_mcm_episode_1ny5ha7,2,10,4,0,10,0.4,5,0,13,0.38461538461538464,1,0,3,0.3333333333333333,0.015384615384615385,3,0,3,1,0,5,0,0,2
491,dio_mcm_episode_0bli7nu,dio_mcm_episode_0jx9fyz,2,10,1,0,1,1.0,5,0,5,1.0,4,0,6,0.6666666666666666,0.0,0,0,0,1,0,1,0,0,0
492,dio_mcm_episode_1ny5ha7,dio_mcm_episode_1ohydo7,2,10,1,0,54,0.018518518518518517,8,0,187,0.0427807486631016,1,0,113,0.008849557522123894,-0.024262230144583084,1,0,18,0,0,28,0,0,8
493,dio_mcm_episode_14jcwih,dio_mcm_episode_1ohydo7,2,10,0,0,0,0.0,2,0,24,0.08333333333333333,8,0,57,0.14035087719298245,-0.14035087719298245,0,0,0,0,0,0,0,0,0
494,dio_mcm_episode_0l909ce,dio_mcm_episode_0yvdh1c,2,10,0,0,0,0.0,2,0,24,0.08333333333333333,8,0,39,0.20512820512820512,-0.20512820512820512,0,0,0,0,0,0,0,0,0
495,dio_mcm_episode_0gslldm,dio_mcm_episode_0vcr3lw,2,10,2,0,4,0.5,8,0,11,0.7272727272727273,0,0,0,0.0,-0.2272727272727273,0,0,0,0,0,1,2,0,3
496,dio_mcm_episode_0qxnz4m,dio_mcm_episode_1ac9vkf,2,10,4,0,6,0.6666666666666666,6,0,6,1.0,0,0,0,0.0,-0.33333333333333337,2,0,2,2,0,4,0,0,0
497,dio_mcm_episode_1f1nrkg,dio_mcm_episode_1ubfji8,2,10,0,0,0,0.0,6,0,12,0.5,4,0,11,0.36363636363636365,-0.5,0,0,0,0,0,0,0,0,0
498,dio_mcm_episode_07iaozp,dio_mcm_episode_1jq4txk,2,10,0,0,0,0.0,4,0,14,0.2857142857142857,6,0,12,0.5,-0.5,0,0,0,0,0,0,0,0,0
499,dio_mcm_episode_0ilwqth,dio_mcm_episode_1qpzgcl,2,10,0,0,0,0.0,3,0,4,0.75,7,0,7,1.0,-1.0,0,0,0,0,0,0,0,0,0
500,dio_mcm_episode_16abfly,dio_mcm_episode_1vu7n3a,1,10,6,0,9,0.6666666666666666,4,0,7,0.5714285714285714,0,0,0,0.0,0.09523809523809523,0,0,0,5,0,7,1,0,2
501,dio_mcm_episode_1no5vl8,dio_mcm_episode_1xdd59l,1,10,2,0,12,0.16666666666666666,6,0,48,0.125,2,0,35,0.05714285714285714,0.04166666666666666,0,0,0,1,0,6,1,0,6
502,dio_mcm_episode_14wgkn2,dio_mcm_episode_1qpd84c,1,10,1,0,8,0.125,3,0,60,0.05,6,0,71,0.08450704225352113,0.040492957746478875,1,0,4,0,0,4,0,0,0
503,dio_mcm_episode_158apmu,dio_mcm_episode_1ohydo7,1,10,2,0,35,0.05714285714285714,8,0,109,0.07339449541284404,0,0,55,0.0,-0.0162516382699869,0,0,0,1,0,24,1,0,11
504,dio_mcm_episode_1e3smq7,dio_mcm_episode_1nxni6k,1,10,0,0,17,0.0,4,0,98,0.04081632653061224,6,0,135,0.044444444444444446,-0.044444444444444446,0,0,0,0,0,9,0,0,8
505,dio_mcm_episode_1gzkzf9,dio_mcm_episode_1x557o1,1,10,0,0,0,0.0,4,0,27,0.14814814814814814,6,0,53,0.11320754716981132,-0.14814814814814814,0,0,0,0,0,0,0,0,0
506,dio_mcm_episode_1eds8f6,dio_mcm_episode_1o7n3vj,1,10,0,0,0,0.0,5,0,24,0.20833333333333334,5,0,39,0.1282051282051282,-0.20833333333333334,0,0,0,0,0,0,0,0,0
507,dio_mcm_episode_1ciibe9,dio_mcm_episode_1qlxgj7,1,10,0,0,0,0.0,1,0,20,0.05,9,0,31,0.2903225806451613,-0.2903225806451613,0,0,0,0,0,0,0,0,0
508,dio_mcm_episode_0hwyq0s,dio_mcm_episode_0l909ce,1,10,0,0,0,0.0,4,0,12,0.3333333333333333,6,0,20,0.3,-0.3333333333333333,0,0,0,0,0,0,0,0,0
509,dio_mcm_episode_0jx9fyz,dio_mcm_episode_0t4969n,1,10,0,0,8,0.0,4,0,32,0.125,6,0,15,0.4,-0.4,0,0,5,0,0,3,0,0,0
510,dio_mcm_episode_0q4hk03,dio_mcm_episode_1f1nrkg,1,10,0,0,0,0.0,4,0,12,0.3333333333333333,6,0,11,0.5454545454545454,-0.5454545454545454,0,0,0,0,0,0,0,0,0
511,dio_mcm_episode_0gslldm,dio_mcm_episode_1gzkzf9,1,10,0,0,0,0.0,2,0,5,0.4,8,0,11,0.7272727272727273,-0.7272727272727273,0,0,0,0,0,0,0,0,0
512,dio_mcm_episode_02moxon,dio_mcm_episode_04asuuf,1,10,0,0,0,0.0,5,0,6,0.8333333333333334,5,0,15,0.3333333333333333,-0.8333333333333334,0,0,0,0,0,0,0,0,0
513,dio_mcm_episode_0tkt5yz,dio_mcm_episode_0tusrny,3,9,9,4,9,1.0,0,0,0,0.0,0,0,0,0.0,1.0,0,0,0,4,2,4,5,2,5
514,dio_mcm_episode_07iaozp,dio_mcm_episode_1vjymvi,3,9,5,0,7,0.7142857142857143,3,1,20,0.15,1,0,12,0.08333333333333333,0.5642857142857143,4,0,6,1,0,1,0,0,0
515,dio_mcm_episode_06mzyi2,dio_mcm_episode_09etg5e,3,9,1,1,1,1.0,5,1,6,0.8333333333333334,3,1,4,0.75,0.16666666666666663,1,1,1,0,0,0,0,0,0
516,dio_mcm_episode_0vcr3lw,dio_mcm_episode_1f1nrkg,3,9,5,1,11,0.45454545454545453,4,1,11,0.36363636363636365,0,0,0,0.0,0.09090909090909088,0,0,0,3,0,6,2,1,5
517,dio_mcm_episode_08m65fb,dio_mcm_episode_1f1nrkg,3,9,5,0,35,0.14285714285714285,3,1,57,0.05263157894736842,1,0,22,0.045454545454545456,0.09022556390977443,3,0,12,2,0,18,0,0,5
518,dio_mcm_episode_07iaozp,dio_mcm_episode_1flwfgb,3,9,2,0,6,0.3333333333333333,5,1,20,0.25,2,0,12,0.16666666666666666,0.08333333333333331,2,0,5,0,0,1,0,0,0
519,dio_mcm_episode_0b4v1an,dio_mcm_episode_1f1nrkg,3,9,1,0,33,0.030303030303030304,5,0,137,0.0364963503649635,3,0,96,0.03125,-0.006193320061933197,0,0,0,0,0,18,1,0,15
520,dio_mcm_episode_09etg5e,dio_mcm_episode_1x557o1,3,9,0,0,51,0.0,2,0,208,0.009615384615384616,7,1,206,0.03398058252427184,-0.03398058252427184,0,0,27,0,0,24,0,0,0
521,dio_mcm_episode_0gslldm,dio_mcm_episode_1vjymvi,3,9,1,0,5,0.2,3,1,21,0.14285714285714285,5,1,21,0.23809523809523808,-0.03809523809523807,0,0,1,1,0,4,0,0,0
522,dio_mcm_episode_0hchn9l,dio_mcm_episode_0sjyas0,3,9,4,4,10,0.4,5,2,10,0.5,0,0,0,0.0,-0.09999999999999998,3,3,8,1,1,2,0,0,0
523,dio_mcm_episode_14y2lc5,dio_mcm_episode_19nvu4o,3,9,2,0,11,0.18181818181818182,7,0,24,0.2916666666666667,0,0,0,0.0,-0.10984848484848486,0,0,3,2,0,6,0,0,2
524,dio_mcm_episode_06fse02,dio_mcm_episode_0sjyas0,3,9,5,1,6,0.8333333333333334,4,0,4,1.0,0,0,0,0.0,-0.16666666666666663,4,0,4,1,1,2,0,0,0
525,dio_mcm_episode_07iaozp,dio_mcm_episode_0w3jrws,3,9,0,0,13,0.0,7,0,25,0.28,2,0,11,0.18181818181818182,-0.28,0,0,5,0,0,7,0,0,1
526,dio_mcm_episode_17yc79r,dio_mcm_episode_19nvu4o,3,9,2,2,4,0.5,7,6,8,0.875,0,0,0,0.0,-0.375,1,1,2,1,1,2,0,0,0
527,dio_mcm_episode_04appcg,dio_mcm_episode_1sddzs5,3,9,0,0,0,0.0,3,0,8,0.375,6,0,14,0.42857142857142855,-0.42857142857142855,0,0,0,0,0,0,0,0,0
528,dio_mcm_episode_09etg5e,dio_mcm_episode_0l0x9lk,3,9,0,0,4,0.0,4,0,14,0.2857142857142857,5,0,11,0.45454545454545453,-0.45454545454545453,0,0,0,0,0,4,0,0,0
