symbol_family,candidate_class,present_in,same_field,same_reifung,xrp_events,multi_events,xrp_field,multi_field,xrp_reifung,multi_reifung,xrp_mcm,multi_mcm
dio_1n78,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.387/0.263/0.593,-
dio_1o4h,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.447/0.154/0.672,-
dio_1o7h,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.389/0.255/0.599,-
dio_1obv,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.438/0.177/0.651
dio_1okj,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.397/0.229/0.619
dio_1p2k,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.330/0.322/0.564,-
dio_1p7l,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.494/0.116/0.703
dio_1pbi,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.384/0.265/0.592,-
dio_1pgm,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.438/0.175/0.663,-
dio_1pod,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.387/0.247/0.604,-
dio_1pol,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,offene_rekopplung,-,junge_syntaxinsel,-,0.411/0.238/0.619
dio_1q0c,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.341/0.321/0.562,-
dio_1q3p,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.419/0.213/0.643,-
dio_1ra1,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.381/0.258/0.600,-
dio_1rre,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.440/0.163/0.667,-
dio_1rvx,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.366/0.282/0.579,-
dio_1se4,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.422/0.198/0.651,-
dio_1sid,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.399/0.219/0.621,-
dio_1smr,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.325/0.370/0.539,-
dio_1stg,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.430/0.172/0.654,-
dio_1t3l,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.469/0.127/0.698,-
dio_1t77,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.403/0.217/0.628,-
dio_1t99,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.360/0.272/0.597,-
dio_1tft,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.429/0.200/0.649,-
dio_1uev,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.405/0.224/0.615,-
dio_1uw7,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.420/0.199/0.642,-
dio_1v1w,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,offene_rekopplung,-,junge_syntaxinsel,-,0.406/0.247/0.611
dio_1v21,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.446/0.147/0.670,-
dio_1v25,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.435/0.169/0.657,-
dio_1vpe,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.426/0.191/0.657,-
dio_1vyv,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.360/0.291/0.570
dio_1weu,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.386/0.260/0.599,-
dio_1xqe,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.429/0.190/0.651,-
dio_1y9a,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.375/0.279/0.583,-
dio_1yh4,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.349/0.311/0.567,-
dio_1ypi,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.337/0.315/0.573,-
dio_1yvu,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.454/0.173/0.658
dio_00dp,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.411/0.222/0.620
dio_02i9,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.372/0.276/0.585
dio_04me,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.413/0.207/0.630
dio_05u1,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.411/0.212/0.619
dio_065r,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.399/0.239/0.611
dio_07pt,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.432/0.178/0.655
dio_07r3,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.393/0.253/0.598
dio_07zd,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.464/0.133/0.689
dio_08qd,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.424/0.181/0.657
dio_08uj,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.395/0.223/0.625
dio_0ak2,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.404/0.232/0.609
dio_0bah,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offener_feldkontakt,-,junge_syntaxinsel,-,0.372/0.277/0.577
dio_0h77,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.409/0.203/0.633
dio_0l52,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.431/0.187/0.644
dio_0nhx,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.399/0.233/0.611
dio_0ni0,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.400/0.237/0.618
dio_0odc,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.410/0.223/0.620
dio_0p3i,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.379/0.266/0.590
dio_0pdw,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.417/0.194/0.648
dio_0rjp,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.426/0.195/0.649
dio_0v3b,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.431/0.193/0.653
dio_0v6z,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.428/0.188/0.649
dio_0y66,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.403/0.240/0.609
dio_0y9j,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.427/0.186/0.643
dio_0z8e,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.445/0.152/0.670
dio_0zym,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.399/0.230/0.607
dio_12vg,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.357/0.291/0.575
dio_13l3,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.386/0.230/0.617
dio_140e,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.437/0.177/0.653
dio_16ho,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.409/0.199/0.643
dio_16oz,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.436/0.173/0.659
dio_17gs,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.467/0.129/0.692
dio_17x3,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.425/0.198/0.641
dio_17xs,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.375/0.266/0.593
dio_183u,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.466/0.128/0.688
dio_18hd,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.457/0.151/0.681
dio_1an2,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.408/0.209/0.633
dio_1d3j,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.353/0.299/0.565
dio_1dis,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.404/0.221/0.623
dio_1ex1,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.447/0.148/0.668
dio_1isv,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.466/0.127/0.690
dio_1jp3,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.449/0.160/0.663
dio_1k4l,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.379/0.259/0.600
dio_1kbk,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.425/0.195/0.638
dio_1kd9,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.402/0.230/0.620
dio_1l8u,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.421/0.208/0.631
dio_1liv,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.432/0.196/0.646
dio_1lmb,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.371/0.264/0.595
dio_1lus,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.407/0.196/0.644
dio_1mll,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.401/0.226/0.620
dio_1ofr,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.419/0.200/0.635
dio_1oh8,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.428/0.197/0.641
dio_1okb,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.386/0.258/0.593
dio_1ozo,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.416/0.215/0.633
dio_1qpu,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.400/0.238/0.608
dio_1qto,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.407/0.218/0.623
dio_1qtu,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.368/0.285/0.574
dio_1r8q,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,offene_rekopplung,-,junge_syntaxinsel,-,0.384/0.263/0.590
dio_1x6g,lokale_junge_syntaxinsel,multi_only,0,0,0,1,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.468/0.123/0.694
