preview_symbol,target_group,chain,world,run,tick,window_start_tick,window_end_tick,window_label,raw_direction,raw_net_pct,raw_range_pct,raw_avg_body_pct,raw_direction_changes,sehen_form_stability,sehen_form_change,sehen_form_flow,hoeren_energy_tone,hoeren_energy_shift,perception_auditory_loudness,perception_visual_sharpness,mcm_carry_quality,mcm_strain_quality,mcm_rekopplung_quality,mcm_field_phase_signature_depth,mcm_field_phase_signature_drift,lookback,raw_motion_class,sensory_class,field_contact_class,combined_prephase_class,asset
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_1,467,419,466,weite_unruhige_steigend,steigend,0.5453387213679647,1.569611170034255,0.11700343435794827,31.0,0.57861,-0.609798,0.72767,-0.208164,-0.234838,0.219367,0.512196,0.404733,0.229918,0.616006,0.451068,0.0,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_gedaempft_leise,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_gedaempft_leise | offene_rekopplung,BTC
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,1614,1566,1613,weite_unruhige_fallend,fallend,-0.9153326113800286,2.7313034359212365,0.18088065280732935,25.0,0.085095,-0.629507,0.618577,-0.241401,-0.385007,0.301715,0.393442,0.38694,0.255151,0.592218,0.555553,0.022609,lb48,enge_unruhige_vorphase_fallend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,1723,1675,1722,weite_unruhige_steigend,steigend,1.1303073445000456,2.369871881849669,0.19662933515687345,23.0,0.217632,-0.998356,-0.937356,0.882342,0.45321,0.702107,0.478614,0.366315,0.286375,0.576951,0.595848,0.045066,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,1726,1678,1725,weite_unruhige_fallend,fallend,-1.7738986947222293,5.173989250468503,0.25605342789029223,23.0,0.998004,0.95033,-0.996929,-0.419939,-0.144094,0.304084,0.42339,0.403188,0.24323,0.606912,0.582451,0.090653,lb48,weite_unruhige_vorphase_fallend,sicht_stabil_gedaempft_mittel,offene_rekopplung,weite_unruhige_vorphase_fallend | sicht_stabil_gedaempft_mittel | offene_rekopplung,BTC
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,1727,1679,1726,weite_unruhige_fallend,fallend,-2.225534388198783,5.284703357567226,0.2616339330655388,23.0,0.990406,-0.866592,-0.98524,-0.034486,0.321891,0.155196,0.752108,0.451146,0.148703,0.674567,0.588808,0.12541,lb48,weite_unruhige_vorphase_fallend,sicht_stabil_gedaempft_leise,tragende_rekopplung,weite_unruhige_vorphase_fallend | sicht_stabil_gedaempft_leise | tragende_rekopplung,BTC
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,1728,1680,1727,weite_unruhige_fallend,fallend,-2.31948531751327,5.279854617887681,0.2595534956813305,22.0,0.876492,0.724874,-0.908089,-0.38264,-0.446167,0.409321,0.485996,0.409735,0.235117,0.617684,0.593708,0.087477,lb48,weite_unruhige_vorphase_fallend,sicht_stabil_wechselnd_mittel,offene_rekopplung,weite_unruhige_vorphase_fallend | sicht_stabil_wechselnd_mittel | offene_rekopplung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,1872,1824,1871,weite_unruhige_steigend,steigend,1.1633829467636074,1.9008216690876532,0.13225323817130297,25.0,0.256652,-0.53843,-0.543029,0.801154,0.602956,0.717911,0.605488,0.352986,0.295129,0.572411,0.5865,0.020707,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,2046,1998,2045,weite_unruhige_fallend,fallend,-0.6346091407178343,1.9383740279725885,0.1391644932633353,20.0,0.353287,-0.506777,-0.454162,0.656785,0.704904,0.676995,0.633505,0.359879,0.286162,0.576487,0.59123,0.020596,lb48,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,2485,2437,2484,weite_unruhige_fallend,fallend,-1.588414610424753,2.4737620049452187,0.14662608372533392,21.0,0.695841,-0.526068,-0.532062,0.848961,0.64076,0.761517,0.708404,0.35321,0.297452,0.569778,0.599424,0.022395,lb48,enge_unruhige_vorphase_fallend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,2552,2504,2551,weite_unruhige_fallend,fallend,-0.2464123502126078,1.5904764205643647,0.1746830104045858,24.0,0.882566,-0.72461,-0.819332,0.792833,0.588332,0.706942,0.697921,0.368368,0.280077,0.585444,0.602983,0.028817,lb48,enge_unruhige_vorphase_fallend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,2595,2547,2594,weite_unruhige_fallend,fallend,-2.405497454514374,3.7245519144856494,0.2392843751899558,21.0,0.84183,-0.6273,0.843204,-0.383292,-0.344728,0.367095,0.532155,0.388222,0.261014,0.596024,0.564834,0.027238,lb48,enge_unruhige_vorphase_fallend,sicht_stabil_gedaempft_mittel,offene_rekopplung,enge_unruhige_vorphase_fallend | sicht_stabil_gedaempft_mittel | offene_rekopplung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,3148,3100,3147,weite_unruhige_fallend,fallend,-0.23967804892446512,1.2364349506912506,0.10343691907387635,25.0,0.084165,-0.545257,-0.29453,0.709034,0.684051,0.698541,0.525397,0.404071,0.270675,0.59993,0.596352,0.024909,lb48,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,3310,3262,3309,weite_unruhige_steigend,steigend,1.0542675604918863,1.4432146176846217,0.1243190365009458,22.0,0.866336,0.662528,0.794363,0.896452,0.614795,0.778156,0.694442,0.367654,0.294723,0.580625,0.605149,0.133812,lb48,enge_unruhige_vorphase_steigend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,3900,3852,3899,weite_unruhige_steigend,steigend,1.187600176823886,1.3635534829371803,0.08148662164815568,20.0,-0.31935,-0.599638,-0.105701,0.560337,0.550929,0.556386,0.393647,0.370661,0.2722,0.588827,0.556924,0.030195,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,4577,4529,4576,weite_unruhige_fallend,fallend,-1.3665308040854554,1.8258863144567725,0.11024211481019705,30.0,0.025912,-0.520685,-0.307071,0.779735,0.598358,0.703557,0.52265,0.417005,0.275873,0.602818,0.601515,0.023836,lb48,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,5388,5340,5387,weite_unruhige_steigend,steigend,0.6845235855148598,1.5108000393300078,0.13012431441809588,23.0,0.730061,0.027339,-0.584709,0.814936,0.531442,0.695869,0.747221,0.359398,0.284829,0.583966,0.608215,0.022778,lb48,enge_unruhige_vorphase_steigend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,5914,5866,5913,weite_unruhige_fallend,fallend,-0.6097467433615831,1.1660976862493657,0.08161267645637282,17.0,-0.224276,-0.51456,-0.227461,0.754088,0.649114,0.709999,0.451544,0.351264,0.294316,0.570967,0.604535,0.036126,lb48,mittlere_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,mittlere_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,8191,8143,8190,weite_unruhige_fallend,fallend,-0.7937839376328917,1.3461180916111075,0.07185745863597774,26.0,-0.14279,-0.627916,-0.192966,0.623055,0.715953,0.662072,0.42599,0.356821,0.290144,0.574344,0.607635,0.023612,lb48,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,8542,8494,8541,weite_unruhige_fallend,fallend,-0.35254369483605236,0.8716940753641903,0.08279505925277707,22.0,0.300367,-0.345549,-0.331264,0.823156,0.494048,0.68493,0.664679,0.360674,0.279921,0.586319,0.610981,0.030864,lb48,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,10607,10559,10606,weite_unruhige_fallend,fallend,-3.60712965829372,4.539999851832825,0.20834363115378823,29.0,-0.261686,0.819928,-0.297962,0.798391,0.48433,0.666485,0.241572,0.369776,0.279299,0.582224,0.613311,0.056779,lb48,weite_unruhige_vorphase_fallend,sicht_wechselt_hoch_schwingend_laut,offene_rekopplung,weite_unruhige_vorphase_fallend | sicht_wechselt_hoch_schwingend_laut | offene_rekopplung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,10723,10675,10722,weite_unruhige_fallend,fallend,-2.7970924502179697,3.0799993774200103,0.18962142496833226,23.0,0.177639,-0.866661,-0.710521,0.740044,0.682995,0.716083,0.483722,0.355997,0.297121,0.568381,0.610324,0.029418,lb48,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,12540,12492,12539,weite_unruhige_fallend,fallend,-0.6448775817503981,1.0268978385043606,0.09495636260679706,28.0,0.383963,-0.53956,-0.506576,0.635187,0.654856,0.643448,0.640166,0.365277,0.277826,0.586152,0.615803,0.025666,lb48,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,12623,12575,12622,weite_unruhige_seitwaerts,seitwaerts,-0.12438746440097354,2.301755328374603,0.13147261668596014,17.0,0.825629,-0.691381,-0.731737,0.816995,0.629635,0.738304,0.697166,0.360498,0.289217,0.578877,0.618044,0.023124,lb48,mittlere_vorphase_seitwaerts,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,mittlere_vorphase_seitwaerts | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,12851,12803,12850,weite_unruhige_fallend,fallend,-0.36262330524166464,2.0593675447899074,0.15269541190218863,27.0,0.001827,-0.783805,-0.547815,0.580044,0.556918,0.570331,0.466127,0.376187,0.268576,0.59013,0.565075,0.03745,lb48,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,12987,12939,12986,weite_unruhige_steigend,steigend,0.43566823594756254,0.9897776749568371,0.08899476330762343,24.0,0.643826,0.38084,0.452041,0.827973,0.783484,0.809287,0.71461,0.35211,0.30174,0.57467,0.619513,0.092502,lb48,enge_unruhige_vorphase_steigend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,14944,14896,14943,weite_unruhige_steigend,steigend,0.5378306292896977,0.979237669927145,0.06370529006096007,23.0,-0.097772,-0.432659,-0.167138,0.679334,0.713405,0.693644,0.506976,0.36038,0.27654,0.584821,0.621346,0.0424,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,15203,15155,15202,weite_unruhige_steigend,steigend,0.7825272747388371,1.441968774132987,0.09802761423651134,25.0,0.292048,-0.661621,-0.43802,0.728146,0.721319,0.725279,0.548493,0.350593,0.302064,0.565948,0.61289,0.019666,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,40,1,39,weite_unruhige_seitwaerts,seitwaerts,-0.10093136288002638,1.0724602680882,0.08032313468382432,17.0,0.018755,-0.440594,-0.313267,0.728192,0.520521,0.64097,0.56147,0.363496,0.281144,0.579099,0.64551,0.02272,lb48,mittlere_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,mittlere_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,238,190,237,enge_unruhige_seitwaerts,seitwaerts,0.04030726751001292,0.723822343872875,0.06648910693107553,24.0,0.022339,-0.574727,-0.241406,0.788031,0.633588,0.723165,0.487316,0.3535,0.296031,0.567599,0.647686,0.025769,lb48,enge_unruhige_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,598,550,597,weite_unruhige_steigend,steigend,0.9357130701157262,1.0173800204220558,0.059979817265147325,26.0,-0.241897,-0.626962,-0.130783,0.623546,0.740674,0.67274,0.391356,0.356243,0.288795,0.575744,0.649833,0.024063,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,722,674,721,weite_unruhige_steigend,steigend,1.3177496968857891,1.5062573680876274,0.08388388593116423,25.0,-0.093448,-0.741512,-0.300949,0.534782,0.551115,0.541642,0.424122,0.378814,0.267924,0.586695,0.602773,0.015505,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_mittel | offene_rekopplung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,918,870,917,enge_unruhige_seitwaerts,seitwaerts,-0.023514628329446785,0.6065782714920247,0.057897586375380415,22.0,-0.046641,-0.486695,-0.181057,0.840321,0.656924,0.763294,0.491502,0.352046,0.291481,0.572179,0.652915,0.042141,lb48,enge_unruhige_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,1730,1682,1729,weite_unruhige_fallend,fallend,-1.4119560870189796,1.6693472364764244,0.09097251302670517,26.0,0.610529,-0.507247,-0.688909,0.731066,0.637254,0.691665,0.672722,0.362503,0.284049,0.581549,0.654723,0.023543,lb48,enge_unruhige_vorphase_fallend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,1890,1842,1889,weite_unruhige_seitwaerts,seitwaerts,-0.12738853503184713,0.9511252653927882,0.0965118542108989,21.0,-0.272225,-0.706528,0.17965,0.461088,0.521195,0.486333,0.324951,0.384892,0.260837,0.596846,0.609411,0.042322,lb48,enge_unruhige_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_mittel,offene_rekopplung,enge_unruhige_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_mittel | offene_rekopplung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,2265,2217,2264,enge_unruhige_seitwaerts,seitwaerts,0.1619066951581396,0.7449548547308944,0.06579949725640573,29.0,0.657101,-0.415444,0.675556,0.443547,-0.637087,0.524833,0.580458,0.383728,0.262973,0.596979,0.656411,0.067929,lb48,enge_unruhige_vorphase_seitwaerts,sicht_stabil_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_seitwaerts | sicht_stabil_wechselnd_mittel | offene_rekopplung,BTC
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,2766,2718,2765,weite_unruhige_steigend,steigend,1.714862695780309,2.4450674144449334,0.11531283853319908,23.0,-0.328889,-0.929524,0.326093,0.350216,0.416289,0.377967,0.211726,0.380965,0.270355,0.587752,0.602671,0.020818,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,3431,3383,3430,enge_unruhige_steigend,steigend,0.5762708510826586,0.7393414867681257,0.04672733958626657,21.0,0.941273,0.879393,0.90965,0.883446,0.684864,0.800042,0.674005,0.366123,0.302024,0.575284,0.657289,0.139036,lb48,enge_unruhige_vorphase_steigend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,3437,3389,3436,weite_unruhige_steigend,steigend,1.2398614887633865,1.8550473711527997,0.08105200691523369,21.0,-0.2701,0.661579,-0.275571,-0.07065,0.175955,0.114878,0.372668,0.417139,0.203172,0.628688,0.628652,0.077829,lb48,enge_unruhige_vorphase_steigend,sicht_wechselt_gedaempft_leise,tragende_rekopplung,enge_unruhige_vorphase_steigend | sicht_wechselt_gedaempft_leise | tragende_rekopplung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,3474,3426,3473,weite_unruhige_steigend,steigend,0.3881981884984879,1.3633437797024084,0.13990296717529813,25.0,0.81711,-0.676299,-0.718632,0.769932,0.702278,0.741517,0.698039,0.358835,0.290896,0.576679,0.658736,0.030049,lb48,enge_unruhige_vorphase_steigend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,3901,3853,3900,weite_unruhige_seitwaerts,seitwaerts,-0.16100311049451074,0.9641957328083355,0.09018507218483518,20.0,0.784987,-0.902455,-0.92984,0.833516,0.70758,0.780623,0.633751,0.356061,0.297823,0.571086,0.659902,0.050944,lb48,enge_unruhige_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,5696,5648,5695,weite_unruhige_fallend,fallend,-1.373224263855419,1.8877628333045717,0.11739722551301507,24.0,0.831503,-0.453809,-0.740774,0.816586,0.575044,0.715138,0.718916,0.361888,0.286074,0.582216,0.661322,0.022514,lb48,enge_unruhige_vorphase_fallend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,6001,5953,6000,weite_unruhige_steigend,steigend,0.37173074427886216,1.100607271674855,0.09781855279460673,25.0,0.098977,-0.569348,-0.371801,0.640367,0.752622,0.687514,0.533002,0.352027,0.297339,0.568556,0.65181,0.018804,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,BTC
