family,late_role_reading,repro_reading,source_count,sources,token_count,tokens,world_count,worlds,record_count,observations_total,neighbor_count_total,avg_rekopplung,avg_strain,avg_center_share,avg_open_share,avg_rand_share
dio_0wa7,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0zwpmzi,2,"SOL2024_30M,SOL2025_30M",1,2,4,0.61748,0.196008,0.0,1.0,0.0
dio_0wa9,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0wa9,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.639833,0.190267,0.5,0.5,0.0
dio_0wbh,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0wbh,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.618661,0.274399,0.5,0.0,0.5
dio_0wfr,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0wfr,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.624286,0.147992,0.0,1.0,0.0
dio_0wj3,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0wj3,1,SOL2025_15M,1,2,4,0.581546,0.338335,0.0,0.0,1.0
dio_0wk3,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0wk3,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.572751,0.246949,0.0,0.5,0.5
dio_0wnv,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,2,"dio_0wnv,dio_mcm_episode_13bpcej",2,"SOL2024_30M,SOL2025_15M",2,2,4,0.551432,0.3853,0.0,0.0,1.0
dio_0wp5,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0wp5,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.610749,0.167656,0.0,1.0,0.0
dio_0ws7,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0ws7,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.608949,0.169855,0.0,1.0,0.0
dio_0wto,spaete_rekopplung,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0wto,1,SOL2025_15M,1,2,4,0.704916,0.140894,1.0,0.0,0.0
dio_0wv3,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0wv3,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.612026,0.19446,0.0,1.0,0.0
dio_0wys,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0wys,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.621603,0.229818,0.0,1.0,0.0
dio_0wzo,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0wzo,1,SOL2024_30M,1,2,4,0.598347,0.276419,0.0,0.5,0.5
dio_0x5c,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0x5c,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.588024,0.215579,0.0,1.0,0.0
dio_0x69,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0x69,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.612244,0.242413,0.0,1.0,0.0
dio_0xdz,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0xdz,2,"SOL2024_30M,SOL2025_15M",1,2,4,0.633159,0.207549,1.0,0.0,0.0
dio_0xfe,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0xfe,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.600696,0.204034,0.0,1.0,0.0
dio_0xjl,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0xjl,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.553988,0.31538,0.0,0.0,1.0
dio_0xnc,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0xnc,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.607926,0.243625,0.0,1.0,0.0
dio_0xp2,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0xp2,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.613406,0.164905,0.0,1.0,0.0
dio_0xtk,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,2,"dio_0xtk,dio_mcm_episode_15jj0gc",2,"SOL2024_15M,SOL2025_30M",2,2,4,0.556414,0.373007,0.0,0.0,1.0
dio_0xum,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0xum,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.618029,0.161057,0.0,1.0,0.0
dio_0xur,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,2,"dio_0xur,dio_mcm_episode_0lxh7sn",2,"SOL2025_15M,SOL2025_30M",2,2,4,0.572322,0.344071,0.0,0.0,1.0
dio_0y2i,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0y2i,2,"SOL2024_30M,SOL2025_15M",1,2,4,0.611517,0.262173,0.0,0.5,0.5
dio_0y3d,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0y3d,2,"SOL2024_30M,SOL2025_15M",1,2,4,0.6019,0.186004,0.0,1.0,0.0
dio_0y91,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0y91,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.609367,0.176477,0.0,1.0,0.0
dio_0ycc,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0ycc,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.634744,0.196777,1.0,0.0,0.0
dio_0yf0,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0yf0,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.545497,0.436836,0.0,0.0,1.0
dio_0yfk,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0yfk,1,SOL2025_30M,1,2,4,0.639188,0.210571,0.5,0.5,0.0
dio_0ygm,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0ygm,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.649078,0.160153,1.0,0.0,0.0
dio_0yo4,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0yo4,1,SOL2025_30M,1,2,4,0.612139,0.266857,0.0,0.5,0.5
dio_0ysf,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0ysf,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.612976,0.172476,0.0,1.0,0.0
dio_0yt3,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0yt3,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.608661,0.250521,0.0,1.0,0.0
dio_0yz7,spaete_rekopplung,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0yz7,1,SOL2025_30M,1,2,4,0.679671,0.11267,1.0,0.0,0.0
dio_0z25,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0z25,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.596134,0.207819,0.0,1.0,0.0
dio_0z3h,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0z3h,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.629965,0.208807,0.0,1.0,0.0
dio_0z6b,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0z6b,1,SOL2024_30M,1,2,4,0.576305,0.249262,0.0,0.5,0.5
dio_0z7m,spaete_rekopplung,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0z7m,1,SOL2025_15M,1,2,4,0.650962,0.185022,1.0,0.0,0.0
dio_0zdq,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0zdq,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.636137,0.207499,1.0,0.0,0.0
dio_0zq8,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0zq8,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.631157,0.207703,1.0,0.0,0.0
dio_0zty,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0zty,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.606346,0.176009,0.0,1.0,0.0
dio_102o,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_102o,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.587278,0.219017,0.0,1.0,0.0
dio_106f,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_106f,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.655425,0.142935,1.0,0.0,0.0
dio_10b8,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_10b8,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.617346,0.161409,0.0,1.0,0.0
dio_10bi,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_10bi,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.594828,0.251536,0.0,1.0,0.0
dio_10h1,spaete_rekopplung,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_10h1,1,SOL2025_15M,1,2,4,0.659847,0.155978,1.0,0.0,0.0
dio_10ki,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_10ki,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.650088,0.18065,1.0,0.0,0.0
dio_10q3,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_10q3,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.617287,0.263039,0.0,1.0,0.0
dio_10yg,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0udlscx,2,"SOL2024_30M,SOL2025_15M",1,2,4,0.609208,0.249004,0.5,0.0,0.5
dio_1118,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1118,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.659425,0.148795,1.0,0.0,0.0
dio_111h,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_111h,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.617735,0.157842,0.0,1.0,0.0
dio_118b,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_118b,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.631594,0.221023,0.5,0.5,0.0
dio_11k5,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_11k5,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.613766,0.185365,0.0,1.0,0.0
dio_11kn,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_11kn,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.601341,0.258826,0.0,1.0,0.0
dio_11rv,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_11rv,2,"SOL2024_30M,SOL2025_15M",1,2,4,0.64876,0.169136,1.0,0.0,0.0
dio_11ul,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_11ul,2,"SOL2024_30M,SOL2025_15M",1,2,4,0.613376,0.159584,0.0,1.0,0.0
dio_11vh,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_11vh,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.619255,0.211122,0.5,0.5,0.0
dio_12bn,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_12bn,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.656111,0.157908,1.0,0.0,0.0
dio_12cy,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_12cy,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.589108,0.203674,0.0,1.0,0.0
dio_12dd,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_12dd,2,"SOL2024_30M,SOL2025_15M",1,2,4,0.612125,0.186478,0.0,1.0,0.0
dio_12o3,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_12o3,1,SOL2024_30M,1,2,4,0.58167,0.373361,0.0,0.0,1.0
dio_12rn,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_12rn,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.536312,0.364155,0.0,0.0,1.0
dio_12ro,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_12ro,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.594264,0.204012,0.0,1.0,0.0
dio_12rx,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_12rx,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.539219,0.358762,0.0,0.0,1.0
dio_12uu,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_12uu,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.606375,0.173023,0.0,1.0,0.0
dio_131a,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_131a,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.62224,0.140543,0.0,1.0,0.0
dio_131c,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_131c,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.60592,0.177777,0.0,1.0,0.0
dio_131d,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_131d,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.649124,0.159196,1.0,0.0,0.0
dio_134o,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_134o,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.565132,0.339889,0.0,0.0,1.0
dio_1361,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1361,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.610703,0.206468,0.0,1.0,0.0
dio_13c9,spaete_rekopplung,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13c9,1,SOL2024_15M,1,2,4,0.65064,0.166142,1.0,0.0,0.0
dio_13f9,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13f9,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.633247,0.203112,0.5,0.5,0.0
dio_13id,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13id,1,SOL2024_30M,1,2,4,0.592537,0.232345,0.0,1.0,0.0
dio_13pn,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13pn,2,"SOL2024_30M,SOL2025_30M",1,2,4,0.626435,0.136169,0.0,1.0,0.0
dio_13ub,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13ub,2,"SOL2024_30M,SOL2025_15M",1,2,4,0.616132,0.194567,0.5,0.5,0.0
dio_13v9,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13v9,2,"SOL2024_30M,SOL2025_15M",1,2,4,0.649744,0.162762,1.0,0.0,0.0
dio_13ya,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_13ya,2,"SOL2024_30M,SOL2025_15M",1,2,4,0.612536,0.182719,0.0,1.0,0.0
dio_146z,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_146z,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.614715,0.197147,0.5,0.5,0.0
dio_147w,spaete_rekopplung,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_147w,1,SOL2024_15M,1,2,4,0.657035,0.160889,1.0,0.0,0.0
dio_1480,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1480,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.609562,0.16437,0.0,1.0,0.0
dio_1499,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1499,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.658282,0.19842,0.5,0.5,0.0
dio_149e,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_149e,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.608033,0.186034,0.0,1.0,0.0
dio_14nk,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14nk,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.614993,0.178862,0.0,1.0,0.0
dio_14q0,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14q0,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.650338,0.167295,1.0,0.0,0.0
dio_14ql,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14ql,2,"SOL2024_30M,SOL2025_15M",1,2,4,0.613009,0.318331,0.0,0.0,1.0
dio_14r0,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14r0,2,"SOL2024_15M,SOL2025_15M",1,2,4,0.623638,0.204323,0.5,0.5,0.0
dio_14rx,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_14rx,2,"SOL2024_30M,SOL2025_30M",1,2,4,0.59701,0.183205,0.0,1.0,0.0
dio_151b,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_151b,2,"SOL2024_30M,SOL2025_30M",1,2,4,0.639113,0.177799,1.0,0.0,0.0
dio_151t,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_151t,2,"SOL2024_30M,SOL2025_15M",1,2,4,0.610553,0.20879,0.0,1.0,0.0
dio_1546,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1546,2,"SOL2024_30M,SOL2025_15M",1,2,4,0.585911,0.230444,0.0,1.0,0.0
dio_1549,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1549,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.611549,0.162415,0.0,1.0,0.0
dio_157h,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_157h,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.613276,0.165685,0.0,1.0,0.0
dio_15aw,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_15aw,2,"SOL2024_30M,SOL2025_30M",1,2,4,0.627312,0.204605,1.0,0.0,0.0
dio_15gi,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_15gi,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.570515,0.378835,0.0,0.0,1.0
dio_15r8,spaete_offene_varianz,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_0inn73s,1,STABLE10K_REPRO,1,2,4,0.63829,0.218824,0.5,0.5,0.0
dio_15x5,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_15x5,2,"SOL2024_30M,SOL2025_30M",1,2,4,0.629709,0.188557,0.5,0.5,0.0
dio_162a,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_162a,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.660494,0.142864,1.0,0.0,0.0
dio_164d,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_164d,2,"SOL2024_30M,SOL2025_30M",1,2,4,0.603607,0.194653,0.5,0.5,0.0
dio_1664,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1664,2,"SOL2024_30M,SOL2025_30M",1,2,4,0.605484,0.264433,0.0,0.5,0.5
dio_16a5,spaete_rekopplung,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_16a5,1,SOL2024_15M,1,2,4,0.684602,0.184578,1.0,0.0,0.0
dio_16ja,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_16ja,1,SOL2024_30M,1,2,4,0.632559,0.241109,0.0,1.0,0.0
dio_179t,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_179t,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.622142,0.231354,0.0,1.0,0.0
dio_17a6,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_17a6,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.575159,0.291571,0.5,0.0,0.5
dio_17ax,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_17ax,1,SOL2024_15M,1,2,4,0.570107,0.297115,0.0,0.5,0.5
dio_17dm,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1a8fd4q,2,"SOL2025_15M,SOL2025_30M",1,2,4,0.582524,0.313235,0.0,0.0,1.0
dio_17lk,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_17lk,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.644543,0.23897,0.0,1.0,0.0
dio_17q0,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_17q0,2,"SOL2024_30M,SOL2025_30M",1,2,4,0.546976,0.432714,0.0,0.0,1.0
dio_17uk,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_17uk,2,"SOL2024_15M,SOL2024_30M",1,2,4,0.59472,0.199808,0.0,1.0,0.0
dio_1813,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,2,"dio_mcm_episode_0raclto,dio_mcm_episode_1m4qk64",2,"SOL2024_15M,SOL2024_30M",2,2,4,0.557934,0.357783,0.0,0.0,1.0
dio_182o,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_182o,2,"SOL2024_15M,SOL2025_30M",1,2,4,0.561586,0.297775,0.0,0.0,1.0
