world;source_debug;start_tick;end_tick;duration;pressure_threshold_p90;alignment_threshold_p10;avg_pressure;avg_alignment;avg_asymmetry;avg_coherence;avg_strain;avg_rekopplung;pre8_rekopplung;post8_rekopplung;pre8_strain;post8_strain;dominant_effect;dominant_family;dominant_mcm_episode_preview;post_state
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1214;1214;1;0.30796910000000005;0.7615495999999999;0.437932;0.709469;0.014033;0.30606;0.295408;0.589561;0.645803375;0.6427115;0.190595375;0.1986515;kippend;dio_12gk;dio_mcm_episode_14wxqua;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1233;1233;1;0.30796910000000005;0.7615495999999999;0.377892;0.644192;-0.004337;0.38551;0.297278;0.585667;0.668173;0.640447875;0.161834625;0.188496875;kippend;dio_0zq9;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1353;1353;1;0.30796910000000005;0.7615495999999999;0.438039;0.592414;0.054558;0.277329;0.329193;0.564608;0.65507575;0.643911125;0.172876125;0.200035875;kippend;dio_1at4;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1362;1362;1;0.30796910000000005;0.7615495999999999;0.332797;0.666283;0.032409;0.465865;0.253365;0.618086;0.643911125;0.644600375;0.200035875;0.19357749999999999;tragend_unruhig;dio_0u62;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1409;1409;1;0.30796910000000005;0.7615495999999999;0.487227;0.736908;0.259614;0.305222;0.326955;0.56942;0.635275375;0.63231975;0.2131525;0.22065825;gespannt;dio_17dd;dio_mcm_episode_0kluhxc;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1418;1418;1;0.30796910000000005;0.7615495999999999;0.357037;0.582585;0.043486;0.250072;0.248686;0.612444;0.63231975;0.63372225;0.22065825;0.20908925;tragend_unruhig;dio_1hy0;dio_mcm_episode_1yv9fvu;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1425;1426;2;0.30796910000000005;0.7615495999999999;0.36459450000000004;0.6588965;-0.021721;0.295448;0.26246349999999996;0.6005720000000001;0.6372545000000001;0.6478575;0.205317875;0.19235975;tragend_unruhig;dio_1pts;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1442;1443;2;0.30796910000000005;0.7615495999999999;0.377083;0.557797;0.103358;0.283949;0.26677850000000003;0.604741;0.628267625;0.6488655;0.221002875;0.18067125;kippend;dio_1sws;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1457;1457;1;0.30796910000000005;0.7615495999999999;0.314146;0.68867;0.090917;0.305954;0.23463;0.615053;0.6521892499999999;0.644604375;0.1789695;0.17930725;tragend_unruhig;dio_1jsz;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1495;1495;1;0.30796910000000005;0.7615495999999999;0.480679;0.481351;0.093648;0.213029;0.356886;0.552422;0.6466363749999999;0.643672125;0.18138575;0.196431125;gespannt;dio_12gu;dio_mcm_episode_020s4c4;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1510;1510;1;0.30796910000000005;0.7615495999999999;0.356369;0.697476;0.270042;0.292775;0.266461;0.597331;0.67362625;0.6476115;0.150228625;0.184379875;tragend_unruhig;dio_09q7;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1512;1512;1;0.30796910000000005;0.7615495999999999;0.389465;0.654421;0.306003;0.270911;0.292585;0.581826;0.663491375;0.649903625;0.166186625;0.18239012500000001;kippend;dio_0hq5;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1520;1520;1;0.30796910000000005;0.7615495999999999;0.44503;0.697145;0.448441;0.353242;0.299564;0.590696;0.648794875;0.634776375;0.18151775;0.2011935;kippend;dio_1h8t;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1550;1550;1;0.30796910000000005;0.7615495999999999;0.525022;0.713304;0.648303;0.427211;0.317979;0.594997;0.647330875;0.609918125;0.184198875;0.264146875;kippend;dio_1eul;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1555;1555;1;0.30796910000000005;0.7615495999999999;0.492143;0.619678;-0.316637;0.397524;0.35332;0.558519;0.630599875;0.627135;0.220374625;0.233994375;kippend;dio_0tag;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1557;1558;2;0.30796910000000005;0.7615495999999999;0.4531905;0.584772;-0.246371;0.2511505;0.260432;0.620024;0.61205425;0.631257625;0.258708875;0.218267875;tragend_unruhig;dio_0ulz;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1560;1560;1;0.30796910000000005;0.7615495999999999;0.371073;0.660996;-0.019097;0.34884;0.253374;0.615431;0.610661125;0.6316437500000001;0.260140375;0.218547375;tragend_unruhig;dio_0r2h;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1563;1563;1;0.30796910000000005;0.7615495999999999;0.315812;0.745461;-0.039185;0.373653;0.218267;0.63209;0.617938625;0.62731125;0.250876;0.222110625;stabil;dio_04tj;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1567;1567;1;0.30796910000000005;0.7615495999999999;0.316518;0.62003;0.171709;0.491442;0.249359;0.622851;0.631257625;0.627367125;0.218267875;0.21124825;tragend_unruhig;dio_0hld;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1587;1587;1;0.30796910000000005;0.7615495999999999;0.376396;0.494676;0.050609;0.14966;0.273591;0.590751;0.650398375;0.63930575;0.18865062500000002;0.1961535;tragend_unruhig;dio_0vtr;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1595;1595;1;0.30796910000000005;0.7615495999999999;0.410871;0.697327;0.371614;0.296259;0.289341;0.586936;0.639782625;0.628283375;0.19418475;0.214372625;kippend;dio_1i98;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1599;1599;1;0.30796910000000005;0.7615495999999999;0.335327;0.627604;0.00155;0.298052;0.245264;0.612709;0.638441125;0.640284375;0.1999015;0.193968625;tragend_unruhig;dio_0tp3;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1623;1623;1;0.30796910000000005;0.7615495999999999;0.48748;0.729307;-0.045326;0.325378;0.350106;0.550425;0.6576535;0.647177375;0.1780275;0.191398375;gespannt;dio_0q8q;dio_mcm_episode_16qwzjq;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1665;1665;1;0.30796910000000005;0.7615495999999999;0.335582;0.734611;0.102789;0.361622;0.268095;0.594601;0.65503875;0.652197375;0.172835875;0.176366375;tragend_unruhig;dio_124a;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1678;1678;1;0.30796910000000005;0.7615495999999999;0.397583;0.610011;0.087558;0.30737;0.311753;0.573245;0.6527585;0.63236625;0.17724825;0.21876575;kippend;dio_1h31;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1680;1680;1;0.30796910000000005;0.7615495999999999;0.490421;0.603406;0.002825;0.205725;0.352835;0.546917;0.643921375;0.639444625;0.19026075;0.210749875;gespannt;dio_1l0e;dio_mcm_episode_19m9z8d;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1683;1683;1;0.30796910000000005;0.7615495999999999;0.308663;0.755604;-0.014356;0.384717;0.208738;0.63928;0.628451125;0.63544875;0.22139575;0.21598675;stabil;dio_01ub;dio_mcm_episode_04o9ke4;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1689;1689;1;0.30796910000000005;0.7615495999999999;0.323961;0.729391;0.063786;0.57444;0.242275;0.631634;0.639444625;0.65345825;0.210749875;0.174701375;tragend_unruhig;dio_17g1;dio_mcm_episode_1y00xwb;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1733;1733;1;0.30796910000000005;0.7615495999999999;0.360115;0.747326;0.316847;0.371294;0.26408;0.602832;0.650305;0.645941125;0.178004375;0.18430825;tragend_unruhig;dio_0egm;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1765;1765;1;0.30796910000000005;0.7615495999999999;0.388102;0.72246;-0.09757;0.454758;0.298548;0.58653;0.641493875;0.628440625;0.200406625;0.208085;kippend;dio_0hjs;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1784;1784;1;0.30796910000000005;0.7615495999999999;0.376766;0.670908;-0.244343;0.258138;0.286275;0.578606;0.6325065;0.62669875;0.22103825;0.23135012500000002;kippend;dio_0fb2;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1790;1791;2;0.30796910000000005;0.7615495999999999;0.34331849999999997;0.6134310000000001;0.084908;0.451774;0.26033700000000004;0.6161575;0.62331875;0.631002875;0.22645;0.213133375;kippend;dio_0rfe;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1798;1798;1;0.30796910000000005;0.7615495999999999;0.327716;0.715911;0.089983;0.285857;0.232555;0.616476;0.62736425;0.638357875;0.227039;0.200860125;tragend_unruhig;dio_1wjf;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1820;1820;1;0.30796910000000005;0.7615495999999999;0.343382;0.539897;-0.059465;0.21521;0.255466;0.60317;0.63300825;0.646741625;0.208289125;0.1860055;tragend_unruhig;dio_0h2g;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1835;1835;1;0.30796910000000005;0.7615495999999999;0.406979;0.684308;-0.036699;0.400547;0.2731;0.608431;0.634753;0.637939375;0.2062005;0.19393475;tragend_unruhig;dio_12o6;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1846;1846;1;0.30796910000000005;0.7615495999999999;0.4607;0.678803;0.535664;0.444666;0.299988;0.603303;0.652905375;0.635761375;0.172819625;0.20224087500000001;kippend;dio_1jsu;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1880;1881;2;0.30796910000000005;0.7615495999999999;0.35262;0.6869160000000001;-0.16253700000000001;0.3583865;0.2509255;0.612687;0.63826975;0.62960225;0.20258075;0.209408125;tragend_unruhig;dio_0fk5;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1883;1883;1;0.30796910000000005;0.7615495999999999;0.340031;0.564534;-0.078504;0.166519;0.248925;0.601397;0.631184;0.63806175;0.211627;0.1981055;tragend_unruhig;dio_0780;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1915;1915;1;0.30796910000000005;0.7615495999999999;0.434169;0.551911;0.003106;0.21625;0.304192;0.577481;0.630698375;0.639535125;0.2107905;0.204557625;kippend;dio_0dhu;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1917;1917;1;0.30796910000000005;0.7615495999999999;0.325381;0.641441;0.2151;0.46565;0.249034;0.620017;0.617867;0.6491975;0.23178325;0.185546875;tragend_unruhig;dio_1q7s;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1940;1940;1;0.30796910000000005;0.7615495999999999;0.318818;0.684864;0.035245;0.394494;0.247317;0.612872;0.649440375;0.64635075;0.187125625;0.1889015;tragend_unruhig;dio_1x7z;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1957;1957;1;0.30796910000000005;0.7615495999999999;0.321132;0.755224;-0.095152;0.515345;0.268361;0.601293;0.654440125;0.652409625;0.17721975;0.177347875;tragend_unruhig;dio_1eif;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_1H_RECEPTOR;receptor_matrix_sol_2024_1h;1993;1993;1;0.30796910000000005;0.7615495999999999;0.310511;0.705212;-0.159676;0.323505;0.238704;0.613993;0.65474775;0.636852;0.175770875;0.189138;tragend_unruhig;dio_0mtr;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;19;19;1;0.3010145000000001;0.7656372;0.479045;0.731883;0.567043;0.483752;0.310159;0.595842;0.651448875;0.6513915;0.169938;0.189544125;kippend;dio_1q4y;dio_mcm_episode_0y50lf3;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;29;30;2;0.3010145000000001;0.7656372;0.357687;0.6667585;0.0718335;0.27920100000000003;0.263407;0.6017954999999999;0.65758825;0.6430595;0.1776075;0.183128375;tragend_unruhig;dio_0983;dio_mcm_episode_0y50lf3;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;44;44;1;0.3010145000000001;0.7656372;0.389784;0.577281;0.072011;0.344542;0.30477;0.584501;0.661898875;0.641440625;0.1611395;0.194013125;kippend;dio_1oes;dio_mcm_episode_0y50lf3;kippnah_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;84;84;1;0.3010145000000001;0.7656372;0.31536;0.722892;0.280664;0.413904;0.245278;0.616748;0.656959;0.646537625;0.168054625;0.186101125;tragend_unruhig;dio_0bn4;dio_mcm_episode_0y50lf3;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;96;96;1;0.3010145000000001;0.7656372;0.336367;0.751438;0.174906;0.348305;0.259874;0.600029;0.643447;0.65220675;0.187406125;0.175736625;tragend_unruhig;dio_11l2;dio_mcm_episode_0y50lf3;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;168;168;1;0.3010145000000001;0.7656372;0.338634;0.660278;0.065231;0.407161;0.275705;0.598991;0.66068825;0.64324975;0.159591;0.184996;tragend_unruhig;dio_1g2y;dio_mcm_episode_0y50lf3;kippnah_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;216;216;1;0.3010145000000001;0.7656372;0.476228;0.688193;0.564178;0.459093;0.306126;0.600751;0.657272375;0.648022875;0.1724265;0.18975387500000002;kippend;dio_1ofk;dio_mcm_episode_0y50lf3;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;233;233;1;0.3010145000000001;0.7656372;0.379557;0.653725;0.363212;0.414666;0.280226;0.604826;0.663554875;0.647131375;0.157724875;0.200183;kippend;dio_190h;dio_mcm_episode_0y50lf3;kippnah_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;291;291;1;0.3010145000000001;0.7656372;0.38171;0.623289;0.189083;0.346176;0.232111;0.637844;0.647514625;0.627408;0.2012725;0.216938875;tragend_unruhig;dio_17vj;dio_mcm_episode_0y50lf3;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;293;293;1;0.3010145000000001;0.7656372;0.393699;0.641144;-0.074181;0.222893;0.260047;0.603836;0.644271375;0.632250375;0.205184625;0.213067875;tragend_unruhig;dio_07jz;dio_mcm_episode_0y50lf3;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;302;302;1;0.3010145000000001;0.7656372;0.344279;0.756142;-0.128108;0.325387;0.258069;0.600619;0.632250375;0.6409795;0.213067875;0.19859625;tragend_unruhig;dio_1tuk;dio_mcm_episode_0y50lf3;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;389;389;1;0.3010145000000001;0.7656372;0.338405;0.598162;0.094694;0.352674;0.245086;0.620203;0.64376725;0.651721;0.194479875;0.17736975;tragend_unruhig;dio_174y;dio_mcm_episode_0y50lf3;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;464;466;3;0.3010145000000001;0.7656372;0.34044333333333326;0.690028;-0.1517666666666667;0.3338943333333333;0.25532166666666667;0.6024023333333334;0.65643875;0.626682125;0.177045875;0.215093;tragend_unruhig;dio_0ci9;dio_mcm_episode_0y50lf3;kippnah_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;472;472;1;0.3010145000000001;0.7656372;0.338293;0.668751;0.154804;0.228284;0.244189;0.606929;0.61837725;0.630675;0.230305;0.205735875;tragend_unruhig;dio_08e1;dio_mcm_episode_0y50lf3;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;487;487;1;0.3010145000000001;0.7656372;0.304935;0.749958;0.01731;0.357351;0.223945;0.621874;0.628773875;0.638039875;0.212694375;0.200085125;tragend_unruhig;dio_0oh6;dio_mcm_episode_0y50lf3;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;561;561;1;0.3010145000000001;0.7656372;0.458982;0.71103;0.364249;0.25573;0.30079;0.585599;0.64937175;0.645297125;0.20976375;0.17971875;kippend;dio_0fb9;dio_mcm_episode_0y50lf3;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;636;636;1;0.3010145000000001;0.7656372;0.325452;0.724246;0.195344;0.32252;0.25669;0.600293;0.650479125;0.652631375;0.17963175;0.17876025;tragend_unruhig;dio_10h1;dio_mcm_episode_0y50lf3;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;668;668;1;0.3010145000000001;0.7656372;0.47464;0.531338;0.037953;0.244991;0.350558;0.554969;0.649160625;0.640411125;0.1753315;0.20007375;gespannt;dio_1xey;dio_mcm_episode_02arq13;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;680;680;1;0.3010145000000001;0.7656372;0.339107;0.757264;0.083714;0.372908;0.263422;0.598827;0.644749125;0.655423875;0.1857215;0.179564625;tragend_unruhig;dio_0mty;dio_mcm_episode_0vkdfwc;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;692;692;1;0.3010145000000001;0.7656372;0.304798;0.73617;-0.117909;0.349042;0.241725;0.607405;0.652633875;0.64912925;0.185972125;0.176796125;tragend_unruhig;dio_1cjg;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;703;703;1;0.3010145000000001;0.7656372;0.440462;0.636925;-0.038302;0.322315;0.326755;0.566781;0.6460105;0.62911275;0.182801;0.21673475;kippend;dio_0537;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;711;712;2;0.3010145000000001;0.7656372;0.39022049999999997;0.6594135000000001;-0.201669;0.3997985;0.288787;0.5912015;0.622931625;0.5974692500000001;0.226709125;0.273116375;tragend_unruhig;dio_1qnm;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;714;714;1;0.3010145000000001;0.7656372;0.372915;0.635865;-0.086829;0.230117;0.252265;0.606208;0.6168245;0.58585;0.239007875;0.29624125;tragend_unruhig;dio_0nr4;dio_mcm_episode_02xikfk;kippnah_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;718;727;10;0.3010145000000001;0.7656372;0.4701295;0.5797760000000001;-0.1890803;0.25484629999999997;0.3133515;0.5788154999999999;0.607596;0.6154645;0.25328875;0.240856875;kippend;dio_1nuh;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;729;732;4;0.3010145000000001;0.7656372;0.37305075;0.600799;0.28912699999999997;0.291644;0.2715555;0.597097;0.59568775;0.632664;0.2874555;0.204942625;tragend_unruhig;dio_1yu3;dio_mcm_episode_0pmkwjh;rekoppelt_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;753;753;1;0.3010145000000001;0.7656372;0.324166;0.704859;-0.062541;0.360839;0.242224;0.613963;0.631015125;0.63510425;0.209532;0.198972875;tragend_unruhig;dio_0a3y;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;767;767;1;0.3010145000000001;0.7656372;0.340227;0.716735;0.322197;0.54839;0.256484;0.618491;0.640885125;0.60510875;0.199058;0.25949300000000003;tragend_unruhig;dio_145p;dio_mcm_episode_02xikfk;kippnah_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;769;771;3;0.3010145000000001;0.7656372;0.39907633333333337;0.577484;0.13061033333333333;0.17404966666666666;0.27864933333333336;0.586529;0.63712725;0.62167975;0.216223125;0.23337775;tragend_unruhig;dio_1lsz;dio_mcm_episode_0tre8bg;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;777;777;1;0.3010145000000001;0.7656372;0.343785;0.530846;-0.164938;0.316341;0.253915;0.614398;0.60447;0.631146875;0.255259625;0.21406175;tragend_unruhig;dio_0wo9;dio_mcm_episode_0vq085e;rekoppelt_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;783;783;1;0.3010145000000001;0.7656372;0.417745;0.711654;-0.227266;0.484382;0.320132;0.575039;0.630639125;0.633572625;0.21719375;0.209353;kippend;dio_0jhi;dio_mcm_episode_1so7ez5;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;787;787;1;0.3010145000000001;0.7656372;0.320496;0.761062;-0.041233;0.47367;0.229225;0.631538;0.629989875;0.640593125;0.21157637499999998;0.201333;tragend_unruhig;dio_16n9;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;803;803;1;0.3010145000000001;0.7656372;0.583646;0.529391;-0.15666;0.22166;0.406554;0.525612;0.632204625;0.6292608749999999;0.211600375;0.23549575;gespannt;dio_1rfd;dio_mcm_episode_1927mcg;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;805;805;1;0.3010145000000001;0.7656372;0.352122;0.67289;-0.071564;0.269688;0.237267;0.616922;0.6138935;0.634227375;0.249519875;0.222449625;tragend_unruhig;dio_109v;dio_mcm_episode_1a4mo28;rekoppelt_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;811;811;1;0.3010145000000001;0.7656372;0.408474;0.55844;0.049113;0.192984;0.266326;0.603625;0.61950925;0.651777375;0.25302425;0.1769145;tragend_unruhig;dio_1uyf;dio_mcm_episode_0m0hadc;rekoppelt_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;850;850;1;0.3010145000000001;0.7656372;0.306886;0.739808;-0.152512;0.325804;0.237046;0.612982;0.646266375;0.654644875;0.19084225;0.180359;tragend_unruhig;dio_1qzw;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;879;879;1;0.3010145000000001;0.7656372;0.382683;0.759314;-0.039901;0.400808;0.291554;0.583691;0.6567975;0.63971375;0.16725;0.190510125;kippend;dio_1jrh;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;897;897;1;0.3010145000000001;0.7656372;0.448687;0.676844;0.519219;0.456517;0.296519;0.605099;0.6473141250000001;0.6414725;0.189808375;0.195041;kippend;dio_1gkb;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;912;912;1;0.3010145000000001;0.7656372;0.430245;0.722144;0.084086;0.29931;0.312653;0.570602;0.643793625;0.652423375;0.19187674999999998;0.17467749999999999;kippend;dio_19f4;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;948;949;2;0.3010145000000001;0.7656372;0.440145;0.7049185;0.2537795;0.27446499999999996;0.30754950000000003;0.577005;0.653062625;0.631053875;0.17421899999999998;0.207988125;tragend_unruhig;dio_07uj;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;952;952;1;0.3010145000000001;0.7656372;0.305196;0.746078;-0.114426;0.435723;0.215123;0.637327;0.625192625;0.637451625;0.21973325;0.204132875;stabil;dio_1g8e;dio_mcm_episode_04e9yp5;offen_getragen_nach_kontaktinsel
BTC_2024_5M_RECEPTOR;receptor_matrix_btc_2024_5m;956;956;1;0.3010145000000001;0.7656372;0.352334;0.720118;0.112722;0.326849;0.283488;0.581637;0.62319525;0.643567625;0.22466;0.193218625;kippend;dio_14xc;dio_mcm_episode_0m0hadc;rekoppelt_nach_kontaktinsel
