world,start_tick,end_tick,duration,pressure_threshold_p90,alignment_threshold_p10,avg_pressure,avg_alignment,avg_asymmetry,avg_coherence,avg_strain,avg_rekopplung,pre8_pressure,post8_pressure,pre8_alignment,post8_alignment,pre8_rekopplung,post8_rekopplung,pre8_strain,post8_strain,dominant_effect,dominant_family,dominant_mcm_episode_preview,post_state
SOL_2023_NEG_STRESS_10K_RECEPTOR,8902,8903,2,0.301645,0.761854,0.363787,0.692218,-0.130547,0.328691,0.246100,0.614788,0.282272,0.309283,0.822266,0.785290,0.627302,0.623383,0.226666,0.229500,tragend_unruhig,dio_0ki4,dio_mcm_episode_122d2cf,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,8905,8905,1,0.301645,0.761854,0.504134,0.576050,-0.098980,0.231815,0.318510,0.581265,0.324284,0.238998,0.802894,0.815441,0.624227,0.636674,0.237935,0.199333,kippend,dio_05u9,dio_mcm_episode_0pclaui,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,8919,8919,1,0.301645,0.761854,0.305629,0.711270,-0.100654,0.397814,0.224478,0.627818,0.203591,0.181094,0.822108,0.885691,0.652586,0.674384,0.183600,0.157320,tragend_unruhig,dio_0p6e,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,8940,8940,1,0.301645,0.761854,0.345848,0.678967,-0.041603,0.420493,0.270413,0.603387,0.173199,0.177982,0.867670,0.868323,0.662690,0.668130,0.164278,0.164681,tragend_unruhig,dio_0683,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,8959,8959,1,0.301645,0.761854,0.501438,0.528494,0.020639,0.224314,0.363613,0.547721,0.176692,0.248349,0.888977,0.828562,0.668311,0.640463,0.163196,0.203615,gespannt,dio_0mby,dio_mcm_episode_19m9z8d,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,8974,8974,1,0.301645,0.761854,0.395562,0.734814,0.029125,0.345417,0.297618,0.578539,0.192421,0.228903,0.878020,0.837515,0.663968,0.649760,0.165460,0.188257,kippend,dio_155z,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,8985,8985,1,0.301645,0.761854,0.442821,0.603748,-0.085280,0.376975,0.339992,0.562497,0.216576,0.239941,0.860056,0.886840,0.660463,0.651230,0.177731,0.193240,kippend,dio_0w0q,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9008,9008,1,0.301645,0.761854,0.462365,0.666953,0.491022,0.378866,0.304813,0.594999,0.161832,0.182170,0.911817,0.889114,0.678388,0.668508,0.153777,0.160826,kippend,dio_08gz,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9075,9075,1,0.301645,0.761854,0.472706,0.584861,-0.094996,0.329816,0.354805,0.552404,0.177115,0.220889,0.892065,0.885995,0.658455,0.663740,0.177482,0.173728,gespannt,dio_0ptc,dio_mcm_episode_0tk9nhx,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9088,9088,1,0.301645,0.761854,0.415746,0.705787,0.017529,0.320951,0.315539,0.566174,0.196752,0.247820,0.893453,0.869206,0.667327,0.639334,0.164695,0.204271,kippend,dio_0865,dio_mcm_episode_03xfov3,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9096,9097,2,0.301645,0.761854,0.402196,0.691942,-0.156562,0.469400,0.318986,0.573194,0.248861,0.246472,0.877116,0.829338,0.638244,0.648116,0.204256,0.193199,kippend,dio_1pso,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9099,9099,1,0.301645,0.761854,0.343861,0.691961,-0.096939,0.292973,0.225689,0.626158,0.279546,0.204588,0.845296,0.870898,0.625078,0.659647,0.228439,0.174449,tragend_unruhig,dio_0vqk,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9156,9156,1,0.301645,0.761854,0.427756,0.672212,0.065173,0.282505,0.310666,0.573594,0.171325,0.240714,0.916861,0.851191,0.677056,0.641871,0.159703,0.206907,kippend,dio_11j4,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9162,9162,1,0.301645,0.761854,0.422724,0.610811,-0.015356,0.355677,0.324877,0.570558,0.229544,0.261105,0.857412,0.842666,0.649890,0.638390,0.195681,0.212286,kippend,dio_127x,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9175,9175,1,0.301645,0.761854,0.309829,0.727963,0.029722,0.340362,0.221569,0.625510,0.291286,0.273738,0.846876,0.796066,0.631317,0.636785,0.217969,0.210989,tragend_unruhig,dio_1ei7,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9178,9178,1,0.301645,0.761854,0.308926,0.748322,0.406461,0.411836,0.234450,0.618333,0.278581,0.231211,0.823613,0.840519,0.637048,0.656652,0.210648,0.196205,tragend_unruhig,dio_0sys,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9180,9180,1,0.301645,0.761854,0.321471,0.757713,-0.074450,0.338297,0.227419,0.645381,0.292579,0.247554,0.795818,0.857268,0.629892,0.664347,0.221105,0.195754,tragend_unruhig,dio_02ed,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9188,9189,2,0.301645,0.761854,0.442698,0.741424,0.312552,0.408241,0.278889,0.609183,0.219131,0.306042,0.861036,0.773033,0.671011,0.630553,0.183436,0.218674,kippend,dio_0kqx,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9191,9191,1,0.301645,0.761854,0.412107,0.555447,-0.043853,0.139903,0.278821,0.588965,0.265645,0.271559,0.859399,0.817009,0.665219,0.640364,0.200762,0.200651,tragend_unruhig,dio_0gc5,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9201,9201,1,0.301645,0.761854,0.303333,0.634855,0.017701,0.381661,0.248799,0.610388,0.287229,0.230085,0.829839,0.850385,0.636767,0.649707,0.209153,0.191824,tragend_unruhig,dio_0vim,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9229,9229,1,0.301645,0.761854,0.329890,0.738101,-0.158137,0.583179,0.278311,0.601724,0.186745,0.258803,0.880287,0.785869,0.665618,0.636754,0.166992,0.210998,tragend_unruhig,dio_15r4,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9255,9255,1,0.301645,0.761854,0.395104,0.558052,0.041404,0.280511,0.283799,0.593643,0.237799,0.196717,0.833784,0.856613,0.654974,0.662917,0.190645,0.170812,kippend,dio_0n9k,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9257,9257,1,0.301645,0.761854,0.351597,0.693257,0.026966,0.396908,0.222616,0.643163,0.272368,0.167891,0.797206,0.899596,0.646466,0.673838,0.205504,0.153616,tragend_unruhig,dio_1xwq,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9267,9267,1,0.301645,0.761854,0.434703,0.555642,-0.029324,0.341311,0.327132,0.574260,0.161259,0.290059,0.888602,0.817677,0.680727,0.635683,0.146984,0.217787,kippend,dio_04b1,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9269,9270,2,0.301645,0.761854,0.365159,0.648415,-0.149231,0.407845,0.273582,0.602008,0.215582,0.282122,0.837950,0.831202,0.666302,0.637228,0.177525,0.211146,kippend,dio_0sr7,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9278,9278,1,0.301645,0.761854,0.536024,0.545359,-0.054352,0.232029,0.377578,0.542008,0.260392,0.331161,0.840878,0.807086,0.645424,0.617949,0.195818,0.240641,gespannt,dio_0m7w,dio_mcm_episode_19m9z8d,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9281,9281,1,0.301645,0.761854,0.460064,0.662371,-0.254067,0.384722,0.334263,0.564767,0.308693,0.280816,0.832810,0.800933,0.633864,0.627478,0.221226,0.223091,kippend,dio_1ldy,dio_mcm_episode_0wk5ls1,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9379,9380,2,0.301645,0.761854,0.407607,0.694843,0.162110,0.350369,0.266606,0.613220,0.202454,0.184570,0.876579,0.888394,0.665283,0.670002,0.171680,0.162341,kippend,dio_1pai,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9400,9402,3,0.301645,0.761854,0.371574,0.703104,0.027280,0.347546,0.269616,0.614439,0.189910,0.232958,0.907010,0.853089,0.681154,0.643609,0.153966,0.192250,tragend_unruhig,dio_11aw,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9464,9464,1,0.301645,0.761854,0.331537,0.569765,0.043675,0.221528,0.243398,0.610221,0.251405,0.227959,0.837249,0.838651,0.641504,0.636317,0.206752,0.198735,tragend_unruhig,dio_02g3,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9481,9481,1,0.301645,0.761854,0.309994,0.622145,-0.018481,0.276784,0.233036,0.616797,0.246355,0.204204,0.830362,0.867078,0.636721,0.656613,0.202232,0.176532,tragend_unruhig,dio_0off,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9518,9518,1,0.301645,0.761854,0.587281,0.526257,-0.147471,0.223378,0.408759,0.525171,0.169405,0.302494,0.907984,0.813385,0.674061,0.626550,0.153366,0.227180,gespannt,dio_17qy,dio_mcm_episode_1927mcg,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9520,9520,1,0.301645,0.761854,0.348652,0.629051,-0.176457,0.320626,0.231009,0.628827,0.268768,0.266865,0.843528,0.853998,0.640816,0.628335,0.208836,0.216028,tragend_unruhig,dio_0u0v,dio_mcm_episode_1a3ydyn,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9524,9524,1,0.301645,0.761854,0.411547,0.667243,-0.060736,0.330146,0.311605,0.571240,0.311029,0.238236,0.804668,0.829857,0.624384,0.639231,0.232274,0.203106,kippend,dio_0gvf,dio_mcm_episode_0magw2b,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9536,9536,1,0.301645,0.761854,0.305737,0.749056,-0.063398,0.334171,0.218284,0.629387,0.220151,0.262477,0.809538,0.757078,0.643170,0.622652,0.198816,0.219849,tragend_unruhig,dio_181p,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9541,9541,1,0.301645,0.761854,0.368259,0.637471,0.059259,0.248818,0.246079,0.613928,0.236715,0.318532,0.798718,0.701774,0.635795,0.607911,0.206631,0.248782,tragend_unruhig,dio_0xox,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9545,9545,1,0.301645,0.761854,0.302418,0.610658,-0.419839,0.344962,0.255266,0.600782,0.262477,0.316072,0.757078,0.733291,0.622652,0.625655,0.219849,0.240449,tragend_unruhig,dio_1gr3,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9547,9548,2,0.301645,0.761854,0.451421,0.596214,-0.273269,0.307132,0.313819,0.577994,0.288197,0.271824,0.700161,0.829800,0.615438,0.647749,0.236301,0.204839,kippend,dio_15wz,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9560,9561,2,0.301645,0.761854,0.360557,0.666625,0.273618,0.234474,0.251043,0.604758,0.248299,0.254925,0.779736,0.752384,0.642876,0.631023,0.202267,0.209829,tragend_unruhig,dio_1y94,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9563,9563,1,0.301645,0.761854,0.420996,0.469984,0.078563,0.073979,0.280947,0.587700,0.268390,0.211446,0.726485,0.820817,0.628999,0.647620,0.214095,0.187208,kippend,dio_02e5,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9575,9575,1,0.301645,0.761854,0.336228,0.689433,-0.048203,0.374138,0.249128,0.612601,0.216446,0.171122,0.826097,0.880365,0.652316,0.668337,0.184804,0.158677,tragend_unruhig,dio_1n1t,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9596,9596,1,0.301645,0.761854,0.380101,0.677651,0.069751,0.361649,0.290504,0.585813,0.231211,0.301410,0.811325,0.739947,0.636604,0.623319,0.201239,0.229492,kippend,dio_0hkd,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9599,9600,2,0.301645,0.761854,0.320784,0.694074,-0.081365,0.365205,0.251745,0.605861,0.264491,0.267425,0.814547,0.754087,0.636755,0.628803,0.208659,0.217712,tragend_unruhig,dio_0c04,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9603,9604,2,0.301645,0.761854,0.356278,0.656254,0.083666,0.454983,0.253016,0.622340,0.294804,0.227168,0.753076,0.843722,0.620386,0.636394,0.229158,0.199572,tragend_unruhig,dio_18do,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9675,9675,1,0.301645,0.761854,0.358138,0.627684,0.056157,0.417299,0.261132,0.614263,0.265345,0.214912,0.790344,0.874147,0.639174,0.660255,0.220024,0.171602,tragend_unruhig,dio_1dvs,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9690,9690,1,0.301645,0.761854,0.309537,0.749457,0.186748,0.331270,0.226528,0.620483,0.207776,0.233400,0.848900,0.830288,0.650217,0.640751,0.183661,0.196202,tragend_unruhig,dio_04qo,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9699,9699,1,0.301645,0.761854,0.392658,0.707483,-0.180502,0.480861,0.309085,0.580002,0.233400,0.298421,0.830288,0.767793,0.640751,0.617011,0.196202,0.231680,kippend,dio_090d,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9710,9710,1,0.301645,0.761854,0.345270,0.652529,-0.050924,0.348215,0.214614,0.647256,0.283218,0.216386,0.767743,0.804188,0.620124,0.643107,0.225447,0.195184,stabil,dio_1hfg,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9727,9729,3,0.301645,0.761854,0.450733,0.546090,0.008442,0.120339,0.291969,0.584350,0.302615,0.329875,0.822650,0.836019,0.630196,0.624606,0.222663,0.234505,gespannt,dio_0u1e,dio_mcm_episode_12mc9qd,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9732,9732,1,0.301645,0.761854,0.339909,0.739168,-0.180352,0.331216,0.256758,0.599868,0.411619,0.263267,0.750883,0.852705,0.614236,0.635759,0.261765,0.211372,tragend_unruhig,dio_0zw0,dio_mcm_episode_0pmkwjh,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9734,9734,1,0.301645,0.761854,0.427239,0.616348,-0.105609,0.198227,0.286243,0.587318,0.416261,0.204465,0.738507,0.879521,0.608163,0.646229,0.269526,0.188844,kippend,dio_1czw,dio_mcm_episode_1aw9cau,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9747,9751,5,0.301645,0.761854,0.464946,0.516354,0.180146,0.149260,0.303988,0.580307,0.251101,0.277907,0.863017,0.718991,0.644698,0.628552,0.200361,0.219160,tragend_unruhig,dio_1f3q,dio_mcm_episode_0x44t5z,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9755,9755,1,0.301645,0.761854,0.398390,0.558814,-0.137735,0.215042,0.266331,0.602341,0.389416,0.307612,0.563044,0.761710,0.595777,0.623127,0.276938,0.226755,tragend_unruhig,dio_06en,dio_mcm_episode_1a2dopw,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9760,9762,3,0.301645,0.761854,0.381210,0.650169,-0.098472,0.286839,0.266005,0.601011,0.277907,0.231802,0.718991,0.799804,0.628552,0.660084,0.219160,0.187172,tragend_unruhig,dio_1iwc,dio_mcm_episode_1se7ta6,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9765,9765,1,0.301645,0.761854,0.359287,0.549360,0.102620,0.319826,0.264915,0.643362,0.297169,0.191977,0.741178,0.810374,0.621759,0.664343,0.228279,0.171079,tragend_unruhig,dio_0sxo,dio_mcm_episode_037i64j,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9783,9783,1,0.301645,0.761854,0.328355,0.541378,0.103760,0.281420,0.251192,0.609893,0.243950,0.245504,0.771032,0.800827,0.649567,0.649409,0.194635,0.195935,tragend_unruhig,dio_134l,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9788,9788,1,0.301645,0.761854,0.302718,0.745881,-0.205377,0.568401,0.259081,0.610919,0.240660,0.244060,0.764127,0.797238,0.652718,0.640127,0.190906,0.205053,tragend_unruhig,dio_056r,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9812,9812,1,0.301645,0.761854,0.318948,0.736640,0.147783,0.324548,0.220675,0.627634,0.225692,0.209394,0.866270,0.836583,0.658793,0.654622,0.183619,0.179344,tragend_unruhig,dio_0404,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9849,9849,1,0.301645,0.761854,0.399028,0.576049,-0.019068,0.264609,0.281134,0.594413,0.215464,0.313720,0.888592,0.840345,0.657611,0.636093,0.186874,0.222109,kippend,dio_02p4,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9851,9851,1,0.301645,0.761854,0.308348,0.744222,-0.096214,0.343709,0.200262,0.646171,0.257493,0.327368,0.841123,0.811811,0.644856,0.629046,0.205748,0.231793,stabil,dio_0001,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9856,9856,1,0.301645,0.761854,0.304360,0.666334,-0.068231,0.272617,0.233371,0.612429,0.293398,0.307131,0.826136,0.755265,0.635596,0.626772,0.221208,0.224283,tragend_unruhig,dio_06h9,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9858,9859,2,0.301645,0.761854,0.351616,0.658182,0.023997,0.301307,0.250761,0.609708,0.313720,0.223866,0.840345,0.804960,0.636093,0.651941,0.222109,0.183231,tragend_unruhig,dio_0uts,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9883,9883,1,0.301645,0.761854,0.319798,0.713950,-0.254167,0.315887,0.247594,0.603369,0.266197,0.241628,0.833322,0.813471,0.636562,0.643164,0.206706,0.196943,tragend_unruhig,dio_1gsa,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9893,9893,1,0.301645,0.761854,0.458360,0.493786,-0.019499,0.131448,0.305770,0.578288,0.252473,0.269419,0.816824,0.784570,0.646754,0.640535,0.198579,0.208786,kippend,dio_030f,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9900,9900,1,0.301645,0.761854,0.344683,0.692046,-0.099837,0.357131,0.216539,0.641006,0.300019,0.204369,0.759092,0.867990,0.630006,0.652131,0.228866,0.177569,stabil,dio_1hqt,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9921,9921,1,0.301645,0.761854,0.356064,0.709053,-0.160080,0.542280,0.262685,0.622138,0.157681,0.226886,0.874686,0.843237,0.659216,0.648945,0.173410,0.186958,tragend_unruhig,dio_0p00,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9923,9923,1,0.301645,0.761854,0.337843,0.659278,0.116089,0.239387,0.214994,0.636186,0.179341,0.203570,0.857021,0.886525,0.656554,0.652107,0.184397,0.178460,stabil,dio_11hp,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9953,9953,1,0.301645,0.761854,0.329251,0.670248,0.075531,0.314945,0.249458,0.606822,0.223637,0.263261,0.848807,0.810774,0.651889,0.649552,0.192533,0.203912,tragend_unruhig,dio_0xxx,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9958,9958,1,0.301645,0.761854,0.392856,0.634869,-0.116558,0.454272,0.305543,0.587725,0.257703,0.340622,0.856861,0.693956,0.646354,0.614207,0.205029,0.255213,kippend,dio_0m5e,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9964,9966,3,0.301645,0.761854,0.440335,0.621391,-0.291146,0.320948,0.303268,0.583968,0.271574,0.281566,0.765503,0.673567,0.638115,0.616699,0.218478,0.226868,kippend,dio_092p,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9969,9969,1,0.301645,0.761854,0.423606,0.490641,-0.030239,0.070362,0.275846,0.592051,0.335404,0.308371,0.672638,0.709948,0.610318,0.617768,0.252084,0.233081,tragend_unruhig,dio_1uiz,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9973,9973,1,0.301645,0.761854,0.355328,0.643956,-0.046388,0.268710,0.245203,0.613301,0.312336,0.329935,0.656084,0.736605,0.611612,0.614710,0.237698,0.240803,tragend_unruhig,dio_18pm,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9977,9977,1,0.301645,0.761854,0.474687,0.515265,-0.028926,0.066785,0.301205,0.579570,0.301986,0.289258,0.706870,0.770907,0.619329,0.622562,0.229911,0.225204,kippend,dio_1dop,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,9983,9983,1,0.301645,0.761854,0.360647,0.601355,-0.092746,0.182709,0.253990,0.601961,0.327531,0.247096,0.748608,0.841623,0.618137,0.642346,0.238059,0.200449,tragend_unruhig,dio_1it9,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,47,47,1,0.304664,0.761056,0.333105,0.628026,0.102999,0.400456,0.273632,0.601767,0.148329,0.194708,0.890498,0.865676,0.653892,0.648974,0.167620,0.187847,tragend_unruhig,dio_0b45,dio_mcm_episode_17i4j9o,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,53,53,1,0.304664,0.761056,0.380344,0.631082,0.158386,0.270922,0.292670,0.582663,0.201152,0.195607,0.847523,0.890023,0.645910,0.652336,0.192574,0.184835,kippend,dio_0cpy,dio_mcm_episode_17i4j9o,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,87,87,1,0.304664,0.761056,0.434283,0.568806,0.136332,0.237680,0.324979,0.567004,0.190452,0.225461,0.906571,0.813041,0.643496,0.637800,0.185680,0.204293,kippend,dio_1sjg,dio_mcm_episode_0y50lf3,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,113,113,1,0.304664,0.761056,0.319881,0.759645,0.182958,0.365484,0.255798,0.600798,0.200716,0.205779,0.876107,0.894953,0.647295,0.638702,0.185151,0.194033,tragend_unruhig,dio_11l2,dio_mcm_episode_0y50lf3,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,119,119,1,0.304664,0.761056,0.373642,0.692009,0.320235,0.374120,0.281050,0.595963,0.177659,0.230075,0.907771,0.865490,0.645449,0.630627,0.179518,0.206560,kippend,dio_0trr,dio_mcm_episode_0y50lf3,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,150,151,2,0.304664,0.761056,0.350173,0.711302,-0.036669,0.490390,0.292785,0.587974,0.168157,0.192793,0.906610,0.896169,0.649993,0.648664,0.173429,0.185366,kippend,dio_1574,dio_mcm_episode_0y50lf3,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,197,197,1,0.304664,0.761056,0.341353,0.713563,-0.018290,0.471018,0.272037,0.604072,0.197541,0.215721,0.898661,0.875104,0.645071,0.638868,0.186687,0.196859,tragend_unruhig,dio_00lb,dio_mcm_episode_0y50lf3,offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,213,213,1,0.304664,0.761056,0.367533,0.644156,-0.035253,0.441501,0.293183,0.592810,0.182457,0.190908,0.886786,0.932160,0.654926,0.655453,0.178042,0.176563,kippend,dio_0tqd,dio_mcm_episode_0y50lf3,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,291,291,1,0.304664,0.761056,0.544822,0.465553,-0.038892,0.226173,0.389006,0.539343,0.169792,0.216447,0.900615,0.863907,0.654345,0.641690,0.173356,0.197485,gespannt,dio_076u,dio_mcm_episode_1927mcg,rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR,320,320,1,0.304664,0.761056,0.352293,0.745302,0.069494,0.383701,0.272911,0.595296,0.180988,0.189953,0.904349,0.888073,0.640491,0.645336,0.187033,0.186542,tragend_unruhig,dio_0mty,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
